date,city,region,treated,tau,downloads,post
2021-05-30,49,S,0,0.0,51.0,1
2021-05-31,49,S,0,0.0,53.0,1
2021-06-01,49,S,0,0.0,53.0,1
2021-05-01,50,W,0,0.0,27.0,0
2021-05-02,50,W,0,0.0,27.0,0
2021-05-03,50,W,0,0.0,28.0,0
2021-05-04,50,W,0,0.0,26.0,0
2021-05-05,50,W,0,0.0,28.0,0
2021-05-06,50,W,0,0.0,27.0,0
2021-05-07,50,W,0,0.0,28.0,0
2021-05-08,50,W,0,0.0,29.0,0
2021-05-09,50,W,0,0.0,28.0,0
2021-05-10,50,W,0,0.0,29.0,0
2021-05-11,50,W,0,0.0,28.0,0
2021-05-12,50,W,0,0.0,30.0,0
2021-05-13,50,W,0,0.0,28.0,0
2021-05-14,50,W,0,0.0,27.0,0
2021-05-15,50,W,0,0.0,28.0,1
2021-05-16,50,W,0,0.0,29.0,1
2021-05-17,50,W,0,0.0,32.0,1
2021-05-18,50,W,0,0.0,31.0,1
2021-05-19,50,W,0,0.0,30.0,1
2021-05-20,50,W,0,0.0,31.0,1
2021-05-21,50,W,0,0.0,30.0,1
2021-05-22,50,W,0,0.0,30.0,1
2021-05-23,50,W,0,0.0,31.0,1
2021-05-24,50,W,0,0.0,32.0,1
2021-05-25,50,W,0,0.0,32.0,1
2021-05-26,50,W,0,0.0,32.0,1
2021-05-27,50,W,0,0.0,32.0,1
2021-05-28,50,W,0,0.0,32.0,1
2021-05-29,50,W,0,0.0,31.0,1
2021-05-30,50,W,0,0.0,32.0,1
2021-05-31,50,W,0,0.0,34.0,1
2021-06-01,50,W,0,0.0,33.0,1
2021-05-01,51,N,0,0.0,45.0,0
2021-05-02,51,N,0,0.0,44.0,0
2021-05-03,51,N,0,0.0,46.0,0
2021-05-04,51,N,0,0.0,44.0,0
2021-05-05,51,N,0,0.0,45.0,0
2021-05-06,51,N,0,0.0,46.0,0
2021-05-07,51,N,0,0.0,45.0,0
2021-05-08,51,N,0,0.0,43.0,0
2021-05-09,51,N,0,0.0,45.0,0
2021-05-10,51,N,0,0.0,47.0,0
2021-05-11,51,N,0,0.0,44.0,0
2021-05-12,51,N,0,0.0,45.0,0
2021-05-13,51,N,0,0.0,44.0,0
2021-05-14,51,N,0,0.0,45.0,0
2021-05-15,51,N,0,0.0,45.0,1
2021-05-16,51,N,0,0.0,45.0,1
2021-05-17,51,N,0,0.0,46.0,1
2021-05-18,51,N,0,0.0,47.0,1
2021-05-19,51,N,0,0.0,45.0,1
2021-05-20,51,N,0,0.0,46.0,1
2021-05-21,51,N,0,0.0,47.0,1
2021-05-22,51,N,0,0.0,47.0,1
2021-05-23,51,N,0,0.0,46.0,1
2021-05-24,51,N,0,0.0,46.0,1
2021-05-25,51,N,0,0.0,46.0,1
2021-05-26,51,N,0,0.0,47.0,1
2021-05-27,51,N,0,0.0,46.0,1
2021-05-28,51,N,0,0.0,46.0,1
2021-05-29,51,N,0,0.0,46.0,1
2021-05-30,51,N,0,0.0,47.0,1
2021-05-31,51,N,0,0.0,47.0,1
2021-06-01,51,N,0,0.0,49.0,1
2021-05-01,52,N,0,0.0,43.0,0
2021-05-02,52,N,0,0.0,44.0,0
2021-05-03,52,N,0,0.0,44.0,0
2021-05-04,52,N,0,0.0,42.0,0
2021-05-05,52,N,0,0.0,43.0,0
2021-05-06,52,N,0,0.0,44.0,0
2021-05-07,52,N,0,0.0,43.0,0
2021-05-08,52,N,0,0.0,43.0,0
2021-05-09,52,N,0,0.0,44.0,0
2021-05-10,52,N,0,0.0,44.0,0
2021-05-11,52,N,0,0.0,46.0,0
2021-05-12,52,N,0,0.0,43.0,0
2021-05-13,52,N,0,0.0,43.0,0
2021-05-14,52,N,0,0.0,44.0,0
2021-05-15,52,N,0,0.0,44.0,1
2021-05-16,52,N,0,0.0,43.0,1
2021-05-17,52,N,0,0.0,46.0,1
2021-05-18,52,N,0,0.0,44.0,1
2021-05-19,52,N,0,0.0,45.0,1
2021-05-20,52,N,0,0.0,47.0,1
2021-05-21,52,N,0,0.0,45.0,1
2021-05-22,52,N,0,0.0,45.0,1
2021-05-23,52,N,0,0.0,45.0,1
2021-05-24,52,N,0,0.0,45.0,1
2021-05-25,52,N,0,0.0,47.0,1
2021-05-26,52,N,0,0.0,47.0,1
2021-05-27,52,N,0,0.0,45.0,1
2021-05-28,52,N,0,0.0,46.0,1
2021-05-29,52,N,0,0.0,47.0,1
2021-05-30,52,N,0,0.0,46.0,1
2021-05-31,52,N,0,0.0,47.0,1
2021-06-01,52,N,0,0.0,47.0,1
2021-05-01,53,W,0,0.0,29.0,0
2021-05-02,53,W,0,0.0,31.0,0
2021-05-03,53,W,0,0.0,29.0,0
2021-05-04,53,W,0,0.0,29.0,0
2021-05-05,53,W,0,0.0,30.0,0
2021-05-06,53,W,0,0.0,31.0,0
2021-05-07,53,W,0,0.0,30.0,0
2021-05-08,53,W,0,0.0,29.0,0
2021-05-09,53,W,0,0.0,32.0,0
2021-05-10,53,W,0,0.0,32.0,0
2021-05-11,53,W,0,0.0,32.0,0
2021-05-12,53,W,0,0.0,31.0,0
2021-05-13,53,W,0,0.0,31.0,0
2021-05-14,53,W,0,0.0,31.0,0
2021-05-15,53,W,0,0.0,31.0,1
2021-05-16,53,W,0,0.0,31.0,1
2021-05-17,53,W,0,0.0,32.0,1
2021-05-18,53,W,0,0.0,34.0,1
2021-05-19,53,W,0,0.0,33.0,1
2021-05-20,53,W,0,0.0,34.0,1
2021-05-21,53,W,0,0.0,32.0,1
2021-05-22,53,W,0,0.0,33.0,1
2021-05-23,53,W,0,0.0,34.0,1
2021-05-24,53,W,0,0.0,35.0,1
2021-05-25,53,W,0,0.0,33.0,1
2021-05-26,53,W,0,0.0,33.0,1
2021-05-27,53,W,0,0.0,34.0,1
2021-05-28,53,W,0,0.0,34.0,1
2021-05-29,53,W,0,0.0,34.0,1
2021-05-30,53,W,0,0.0,35.0,1
2021-05-31,53,W,0,0.0,35.0,1
2021-06-01,53,W,0,0.0,35.0,1
2021-05-01,54,W,1,0.0,26.0,0
2021-05-02,54,W,1,0.0,26.0,0
2021-05-03,54,W,1,0.0,27.0,0
2021-05-04,54,W,1,0.0,26.0,0
2021-05-05,54,W,1,0.0,26.0,0
2021-05-06,54,W,1,0.0,26.0,0
2021-05-07,54,W,1,0.0,24.0,0
2021-05-08,54,W,1,0.0,27.0,0
2021-05-09,54,W,1,0.0,27.0,0
2021-05-10,54,W,1,0.0,26.0,0
2021-05-11,54,W,1,0.0,27.0,0
2021-05-12,54,W,1,0.0,27.0,0
2021-05-13,54,W,1,0.0,28.0,0
2021-05-14,54,W,1,0.0,27.0,0
2021-05-15,54,W,1,0.0,26.0,1
2021-05-16,54,W,1,0.7522423336214672,29.0,1
2021-05-17,54,W,1,1.5044846672429344,31.0,1
2021-05-18,54,W,1,2.2567270008644016,31.0,1
2021-05-19,54,W,1,3.008969334485869,31.0,1
2021-05-20,54,W,1,3.761211668107336,33.0,1
2021-05-21,54,W,1,3.761211668107336,32.0,1
2021-05-22,54,W,1,3.761211668107336,32.0,1
2021-05-23,54,W,1,3.761211668107336,33.0,1
2021-05-24,54,W,1,3.761211668107336,34.0,1
2021-05-25,54,W,1,3.761211668107336,36.0,1
2021-05-26,54,W,1,3.761211668107336,33.0,1
2021-05-27,54,W,1,3.761211668107336,33.0,1
2021-05-28,54,W,1,3.761211668107336,34.0,1
2021-05-29,54,W,1,3.761211668107336,36.0,1
2021-05-30,54,W,1,3.761211668107336,35.0,1
2021-05-31,54,W,1,3.761211668107336,36.0,1
2021-06-01,54,W,1,3.761211668107336,35.0,1
2021-05-01,55,E,1,0.0,14.0,0
2021-05-02,55,E,1,0.0,15.0,0
2021-05-03,55,E,1,0.0,17.0,0
2021-05-04,55,E,1,0.0,15.0,0
2021-05-05,55,E,1,0.0,16.0,0
2021-05-06,55,E,1,0.0,17.0,0
2021-05-07,55,E,1,0.0,15.0,0
2021-05-08,55,E,1,0.0,17.0,0
2021-05-09,55,E,1,0.0,17.0,0
2021-05-10,55,E,1,0.0,19.0,0
2021-05-11,55,E,1,0.0,19.0,0
2021-05-12,55,E,1,0.0,18.0,0
2021-05-13,55,E,1,0.0,19.0,0
2021-05-14,55,E,1,0.0,18.0,0
2021-05-15,55,E,1,0.0,18.0,1
2021-05-16,55,E,1,1.1618935317934387,19.0,1
2021-05-17,55,E,1,2.323787063586881,23.0,1
2021-05-18,55,E,1,3.485680595380323,23.0,1
2021-05-19,55,E,1,4.647574127173762,23.0,1
2021-05-20,55,E,1,5.8094676589672005,26.0,1
2021-05-21,55,E,1,5.8094676589672005,25.0,1
2021-05-22,55,E,1,5.8094676589672005,25.0,1
2021-05-23,55,E,1,5.8094676589672005,26.0,1
2021-05-24,55,E,1,5.8094676589672005,28.0,1
2021-05-25,55,E,1,5.8094676589672005,26.0,1
2021-05-26,55,E,1,5.8094676589672005,27.0,1
2021-05-27,55,E,1,5.8094676589672005,29.0,1
2021-05-28,55,E,1,5.8094676589672005,30.0,1
2021-05-29,55,E,1,5.8094676589672005,29.0,1
2021-05-30,55,E,1,5.8094676589672005,28.0,1
2021-05-31,55,E,1,5.8094676589672005,29.0,1
2021-06-01,55,E,1,5.8094676589672005,31.0,1
2021-05-01,56,W,1,0.0,31.0,0
2021-05-02,56,W,1,0.0,32.0,0
2021-05-03,56,W,1,0.0,31.0,0
2021-05-04,56,W,1,0.0,30.0,0
2021-05-05,56,W,1,0.0,32.0,0
2021-05-06,56,W,1,0.0,32.0,0
2021-05-07,56,W,1,0.0,31.0,0
2021-05-08,56,W,1,0.0,32.0,0
2021-05-09,56,W,1,0.0,33.0,0
2021-05-10,56,W,1,0.0,33.0,0
2021-05-11,56,W,1,0.0,32.0,0
2021-05-12,56,W,1,0.0,33.0,0
2021-05-13,56,W,1,0.0,33.0,0
2021-05-14,56,W,1,0.0,34.0,0
2021-05-15,56,W,1,0.0,33.0,1
2021-05-16,56,W,1,0.1370448167104712,33.0,1
2021-05-17,56,W,1,0.2740896334209353,36.0,1
2021-05-18,56,W,1,0.4111344501314065,35.0,1
2021-05-19,56,W,1,0.5481792668418706,34.0,1
2021-05-20,56,W,1,0.6852240835523418,35.0,1
2021-05-21,56,W,1,0.6852240835523418,35.0,1
2021-05-22,56,W,1,0.6852240835523418,35.0,1
2021-05-23,56,W,1,0.6852240835523418,36.0,1
2021-05-24,56,W,1,0.6852240835523418,37.0,1
2021-05-25,56,W,1,0.6852240835523418,37.0,1
2021-05-26,56,W,1,0.6852240835523418,36.0,1
2021-05-27,56,W,1,0.6852240835523418,38.0,1
2021-05-28,56,W,1,0.6852240835523418,38.0,1
2021-05-29,56,W,1,0.6852240835523418,38.0,1
2021-05-30,56,W,1,0.6852240835523418,37.0,1
2021-05-31,56,W,1,0.6852240835523418,39.0,1
2021-06-01,56,W,1,0.6852240835523418,39.0,1
2021-05-01,57,N,1,0.0,43.0,0
2021-05-02,57,N,1,0.0,46.0,0
2021-05-03,57,N,1,0.0,45.0,0
2021-05-04,57,N,1,0.0,45.0,0
2021-05-05,57,N,1,0.0,45.0,0
2021-05-06,57,N,1,0.0,44.0,0
2021-05-07,57,N,1,0.0,45.0,0
2021-05-08,57,N,1,0.0,44.0,0
2021-05-09,57,N,1,0.0,44.0,0
2021-05-10,57,N,1,0.0,46.0,0
2021-05-11,57,N,1,0.0,46.0,0
2021-05-12,57,N,1,0.0,46.0,0
2021-05-13,57,N,1,0.0,46.0,0
2021-05-14,57,N,1,0.0,45.0,0
2021-05-15,57,N,1,0.0,44.0,1
2021-05-16,57,N,1,0.5193760269151539,46.0,1
2021-05-17,57,N,1,1.038752053830315,48.0,1
2021-05-18,57,N,1,1.558128080745469,47.0,1
2021-05-19,57,N,1,2.07750410766063,48.0,1
2021-05-20,57,N,1,2.596880134575784,50.0,1
2021-05-21,57,N,1,2.596880134575784,48.0,1
2021-05-22,57,N,1,2.596880134575784,49.0,1
2021-05-23,57,N,1,2.596880134575784,50.0,1
2021-05-24,57,N,1,2.596880134575784,49.0,1
2021-05-25,57,N,1,2.596880134575784,51.0,1
2021-05-26,57,N,1,2.596880134575784,49.0,1
2021-05-27,57,N,1,2.596880134575784,48.0,1
2021-05-28,57,N,1,2.596880134575784,50.0,1
2021-05-29,57,N,1,2.596880134575784,49.0,1
2021-05-30,57,N,1,2.596880134575784,50.0,1
2021-05-31,57,N,1,2.596880134575784,50.0,1
2021-06-01,57,N,1,2.596880134575784,51.0,1
2021-05-01,58,S,0,0.0,53.0,0
2021-05-02,58,S,0,0.0,53.0,0
2021-05-03,58,S,0,0.0,51.0,0
2021-05-04,58,S,0,0.0,52.0,0
2021-05-05,58,S,0,0.0,51.0,0
2021-05-06,58,S,0,0.0,52.0,0
2021-05-07,58,S,0,0.0,52.0,0
2021-05-08,58,S,0,0.0,51.0,0
2021-05-09,58,S,0,0.0,51.0,0
2021-05-10,58,S,0,0.0,52.0,0
2021-05-11,58,S,0,0.0,53.0,0
2021-05-12,58,S,0,0.0,51.0,0
2021-05-13,58,S,0,0.0,51.0,0
2021-05-14,58,S,0,0.0,51.0,0
2021-05-15,58,S,0,0.0,51.0,1
2021-05-16,58,S,0,0.0,51.0,1
2021-05-17,58,S,0,0.0,53.0,1
2021-05-18,58,S,0,0.0,52.0,1
2021-05-19,58,S,0,0.0,51.0,1
2021-05-20,58,S,0,0.0,51.0,1
2021-05-21,58,S,0,0.0,53.0,1
2021-05-22,58,S,0,0.0,52.0,1
2021-05-23,58,S,0,0.0,52.0,1
2021-05-24,58,S,0,0.0,53.0,1
2021-05-25,58,S,0,0.0,54.0,1
2021-05-26,58,S,0,0.0,50.0,1
2021-05-27,58,S,0,0.0,52.0,1
2021-05-28,58,S,0,0.0,52.0,1
2021-05-29,58,S,0,0.0,52.0,1
2021-05-30,58,S,0,0.0,52.0,1
2021-05-31,58,S,0,0.0,53.0,1
2021-06-01,58,S,0,0.0,52.0,1
2021-05-01,59,S,0,0.0,51.0,0
2021-05-02,59,S,0,0.0,51.0,0
2021-05-03,59,S,0,0.0,51.0,0
2021-05-04,59,S,0,0.0,51.0,0
2021-05-05,59,S,0,0.0,52.0,0
2021-05-06,59,S,0,0.0,52.0,0
2021-05-07,59,S,0,0.0,51.0,0
2021-05-08,59,S,0,0.0,50.0,0
2021-05-09,59,S,0,0.0,51.0,0
2021-05-10,59,S,0,0.0,53.0,0
2021-05-11,59,S,0,0.0,51.0,0
2021-05-12,59,S,0,0.0,49.0,0
2021-05-13,59,S,0,0.0,52.0,0
2021-05-14,59,S,0,0.0,49.0,0
2021-05-15,59,S,0,0.0,50.0,1
2021-05-16,59,S,0,0.0,49.0,1
2021-05-17,59,S,0,0.0,52.0,1
2021-05-18,59,S,0,0.0,50.0,1
2021-05-19,59,S,0,0.0,51.0,1
2021-05-20,59,S,0,0.0,52.0,1
2021-05-21,59,S,0,0.0,51.0,1
2021-05-22,59,S,0,0.0,52.0,1
2021-05-23,59,S,0,0.0,51.0,1
2021-05-24,59,S,0,0.0,51.0,1
2021-05-25,59,S,0,0.0,53.0,1
2021-05-26,59,S,0,0.0,50.0,1
2021-05-27,59,S,0,0.0,51.0,1
2021-05-28,59,S,0,0.0,50.0,1
2021-05-29,59,S,0,0.0,51.0,1
2021-05-30,59,S,0,0.0,51.0,1
2021-05-31,59,S,0,0.0,52.0,1
2021-06-01,59,S,0,0.0,52.0,1
2021-05-01,60,E,0,0.0,16.0,0
2021-05-02,60,E,0,0.0,18.0,0
2021-05-03,60,E,0,0.0,16.0,0
2021-05-04,60,E,0,0.0,17.0,0
2021-05-05,60,E,0,0.0,17.0,0
2021-05-06,60,E,0,0.0,19.0,0
2021-05-07,60,E,0,0.0,18.0,0
2021-05-08,60,E,0,0.0,17.0,0
2021-05-09,60,E,0,0.0,20.0,0
2021-05-10,60,E,0,0.0,21.0,0
2021-05-11,60,E,0,0.0,19.0,0
2021-05-12,60,E,0,0.0,19.0,0
2021-05-13,60,E,0,0.0,19.0,0
2021-05-14,60,E,0,0.0,19.0,0
2021-05-15,60,E,0,0.0,20.0,1
2021-05-16,60,E,0,0.0,20.0,1
2021-05-17,60,E,0,0.0,21.0,1
2021-05-18,60,E,0,0.0,21.0,1
2021-05-19,60,E,0,0.0,21.0,1
2021-05-20,60,E,0,0.0,23.0,1
2021-05-21,60,E,0,0.0,21.0,1
2021-05-22,60,E,0,0.0,22.0,1
2021-05-23,60,E,0,0.0,24.0,1
2021-05-24,60,E,0,0.0,24.0,1
2021-05-25,60,E,0,0.0,25.0,1
2021-05-26,60,E,0,0.0,23.0,1
2021-05-27,60,E,0,0.0,24.0,1
2021-05-28,60,E,0,0.0,23.0,1
2021-05-29,60,E,0,0.0,25.0,1
2021-05-30,60,E,0,0.0,24.0,1
2021-05-31,60,E,0,0.0,26.0,1
2021-06-01,60,E,0,0.0,26.0,1
2021-05-01,61,W,0,0.0,28.0,0
2021-05-02,61,W,0,0.0,29.0,0
2021-05-03,61,W,0,0.0,28.0,0
2021-05-04,61,W,0,0.0,29.0,0
2021-05-05,61,W,0,0.0,29.0,0
2021-05-06,61,W,0,0.0,31.0,0
2021-05-07,61,W,0,0.0,28.0,0
2021-05-08,61,W,0,0.0,29.0,0
2021-05-09,61,W,0,0.0,30.0,0
2021-05-10,61,W,0,0.0,30.0,0
2021-05-11,61,W,0,0.0,30.0,0
2021-05-12,61,W,0,0.0,29.0,0
2021-05-13,61,W,0,0.0,29.0,0
2021-05-14,61,W,0,0.0,30.0,0
2021-05-15,61,W,0,0.0,30.0,1
2021-05-16,61,W,0,0.0,31.0,1
2021-05-17,61,W,0,0.0,32.0,1
2021-05-18,61,W,0,0.0,32.0,1
2021-05-19,61,W,0,0.0,31.0,1
2021-05-20,61,W,0,0.0,31.0,1
2021-05-21,61,W,0,0.0,31.0,1
2021-05-22,61,W,0,0.0,31.0,1
2021-05-23,61,W,0,0.0,30.0,1
2021-05-24,61,W,0,0.0,32.0,1
2021-05-25,61,W,0,0.0,33.0,1
2021-05-26,61,W,0,0.0,33.0,1
2021-05-27,61,W,0,0.0,32.0,1
2021-05-28,61,W,0,0.0,33.0,1
2021-05-29,61,W,0,0.0,34.0,1
2021-05-30,61,W,0,0.0,32.0,1
2021-05-31,61,W,0,0.0,36.0,1
2021-06-01,61,W,0,0.0,34.0,1
2021-05-01,62,N,0,0.0,51.0,0
2021-05-02,62,N,0,0.0,51.0,0
2021-05-03,62,N,0,0.0,51.0,0
2021-05-04,62,N,0,0.0,52.0,0
2021-05-05,62,N,0,0.0,51.0,0
2021-05-06,62,N,0,0.0,51.0,0
2021-05-07,62,N,0,0.0,52.0,0
2021-05-08,62,N,0,0.0,51.0,0
2021-05-09,62,N,0,0.0,51.0,0
2021-05-10,62,N,0,0.0,52.0,0
2021-05-11,62,N,0,0.0,51.0,0
2021-05-12,62,N,0,0.0,51.0,0
2021-05-13,62,N,0,0.0,52.0,0
2021-05-14,62,N,0,0.0,51.0,0
2021-05-15,62,N,0,0.0,51.0,1
2021-05-16,62,N,0,0.0,50.0,1
2021-05-17,62,N,0,0.0,53.0,1
2021-05-18,62,N,0,0.0,53.0,1
2021-05-19,62,N,0,0.0,51.0,1
2021-05-20,62,N,0,0.0,54.0,1
2021-05-21,62,N,0,0.0,51.0,1
2021-05-22,62,N,0,0.0,53.0,1
2021-05-23,62,N,0,0.0,53.0,1
2021-05-24,62,N,0,0.0,54.0,1
2021-05-25,62,N,0,0.0,54.0,1
2021-05-26,62,N,0,0.0,54.0,1
2021-05-27,62,N,0,0.0,53.0,1
2021-05-28,62,N,0,0.0,52.0,1
2021-05-29,62,N,0,0.0,54.0,1
2021-05-30,62,N,0,0.0,53.0,1
2021-05-31,62,N,0,0.0,55.0,1
2021-06-01,62,N,0,0.0,53.0,1
2021-05-01,63,S,0,0.0,50.0,0
2021-05-02,63,S,0,0.0,49.0,0
2021-05-03,63,S,0,0.0,49.0,0
2021-05-04,63,S,0,0.0,49.0,0
2021-05-05,63,S,0,0.0,49.0,0
2021-05-06,63,S,0,0.0,50.0,0
2021-05-07,63,S,0,0.0,50.0,0
2021-05-08,63,S,0,0.0,49.0,0
2021-05-09,63,S,0,0.0,50.0,0
2021-05-10,63,S,0,0.0,52.0,0
2021-05-11,63,S,0,0.0,50.0,0
2021-05-12,63,S,0,0.0,49.0,0
2021-05-13,63,S,0,0.0,49.0,0
2021-05-14,63,S,0,0.0,49.0,0
2021-05-15,63,S,0,0.0,48.0,1
2021-05-16,63,S,0,0.0,49.0,1
2021-05-17,63,S,0,0.0,53.0,1
2021-05-18,63,S,0,0.0,50.0,1
2021-05-19,63,S,0,0.0,50.0,1
2021-05-20,63,S,0,0.0,50.0,1
2021-05-21,63,S,0,0.0,50.0,1
2021-05-22,63,S,0,0.0,49.0,1
2021-05-23,63,S,0,0.0,50.0,1
2021-05-24,63,S,0,0.0,51.0,1
2021-05-25,63,S,0,0.0,51.0,1
2021-05-26,63,S,0,0.0,50.0,1
2021-05-27,63,S,0,0.0,49.0,1
2021-05-28,63,S,0,0.0,50.0,1
2021-05-29,63,S,0,0.0,50.0,1
2021-05-30,63,S,0,0.0,50.0,1
2021-05-31,63,S,0,0.0,50.0,1
2021-06-01,63,S,0,0.0,49.0,1
2021-05-01,64,E,0,0.0,15.0,0
2021-05-02,64,E,0,0.0,15.0,0
2021-05-03,64,E,0,0.0,16.0,0
2021-05-04,64,E,0,0.0,17.0,0
2021-05-05,64,E,0,0.0,14.0,0
2021-05-06,64,E,0,0.0,17.0,0
2021-05-07,64,E,0,0.0,16.0,0
2021-05-08,64,E,0,0.0,17.0,0
2021-05-09,64,E,0,0.0,18.0,0
2021-05-10,64,E,0,0.0,19.0,0
2021-05-11,64,E,0,0.0,19.0,0
2021-05-12,64,E,0,0.0,18.0,0
2021-05-13,64,E,0,0.0,18.0,0
2021-05-14,64,E,0,0.0,18.0,0
2021-05-15,64,E,0,0.0,18.0,1
2021-05-16,64,E,0,0.0,18.0,1
2021-05-17,64,E,0,0.0,22.0,1
2021-05-18,64,E,0,0.0,20.0,1
2021-05-19,64,E,0,0.0,21.0,1
2021-05-20,64,E,0,0.0,21.0,1
2021-05-21,64,E,0,0.0,21.0,1
2021-05-22,64,E,0,0.0,23.0,1
2021-05-23,64,E,0,0.0,22.0,1
2021-05-24,64,E,0,0.0,23.0,1
2021-05-25,64,E,0,0.0,23.0,1
2021-05-26,64,E,0,0.0,23.0,1
2021-05-27,64,E,0,0.0,22.0,1
2021-05-28,64,E,0,0.0,22.0,1
2021-05-29,64,E,0,0.0,24.0,1
2021-05-30,64,E,0,0.0,24.0,1
2021-05-31,64,E,0,0.0,25.0,1
2021-06-01,64,E,0,0.0,26.0,1
2021-05-01,65,W,0,0.0,22.0,0
2021-05-02,65,W,0,0.0,22.0,0
2021-05-03,65,W,0,0.0,22.0,0
2021-05-04,65,W,0,0.0,23.0,0
2021-05-05,65,W,0,0.0,24.0,0
2021-05-06,65,W,0,0.0,24.0,0
2021-05-07,65,W,0,0.0,22.0,0
2021-05-08,65,W,0,0.0,22.0,0
2021-05-09,65,W,0,0.0,23.0,0
2021-05-10,65,W,0,0.0,26.0,0
2021-05-11,65,W,0,0.0,25.0,0
2021-05-12,65,W,0,0.0,24.0,0
2021-05-13,65,W,0,0.0,25.0,0
2021-05-14,65,W,0,0.0,23.0,0
2021-05-15,65,W,0,0.0,25.0,1
2021-05-16,65,W,0,0.0,24.0,1
2021-05-17,65,W,0,0.0,26.0,1
2021-05-18,65,W,0,0.0,25.0,1
2021-05-19,65,W,0,0.0,27.0,1
2021-05-20,65,W,0,0.0,27.0,1
2021-05-21,65,W,0,0.0,27.0,1
2021-05-22,65,W,0,0.0,27.0,1
2021-05-23,65,W,0,0.0,26.0,1
2021-05-24,65,W,0,0.0,28.0,1
2021-05-25,65,W,0,0.0,29.0,1
2021-05-26,65,W,0,0.0,28.0,1
2021-05-27,65,W,0,0.0,26.0,1
2021-05-28,65,W,0,0.0,27.0,1
2021-05-29,65,W,0,0.0,28.0,1
2021-05-30,65,W,0,0.0,27.0,1
2021-05-31,65,W,0,0.0,30.0,1
2021-06-01,65,W,0,0.0,29.0,1
2021-05-01,66,W,0,0.0,28.0,0
2021-05-02,66,W,0,0.0,29.0,0
2021-05-03,66,W,0,0.0,30.0,0
2021-05-04,66,W,0,0.0,30.0,0
2021-05-05,66,W,0,0.0,28.0,0
2021-05-06,66,W,0,0.0,29.0,0
2021-05-07,66,W,0,0.0,30.0,0
2021-05-08,66,W,0,0.0,30.0,0
2021-05-09,66,W,0,0.0,30.0,0
2021-05-10,66,W,0,0.0,32.0,0
2021-05-11,66,W,0,0.0,31.0,0
2021-05-12,66,W,0,0.0,30.0,0
2021-05-13,66,W,0,0.0,30.0,0
2021-05-14,66,W,0,0.0,29.0,0
2021-05-15,66,W,0,0.0,32.0,1
2021-05-16,66,W,0,0.0,31.0,1
2021-05-17,66,W,0,0.0,33.0,1
2021-05-18,66,W,0,0.0,32.0,1
2021-05-19,66,W,0,0.0,33.0,1
2021-05-20,66,W,0,0.0,34.0,1
2021-05-21,66,W,0,0.0,32.0,1
2021-05-22,66,W,0,0.0,33.0,1
2021-05-23,66,W,0,0.0,34.0,1
2021-05-24,66,W,0,0.0,34.0,1
2021-05-25,66,W,0,0.0,33.0,1
2021-05-26,66,W,0,0.0,34.0,1
2021-05-27,66,W,0,0.0,33.0,1
2021-05-28,66,W,0,0.0,34.0,1
2021-05-29,66,W,0,0.0,35.0,1
2021-05-30,66,W,0,0.0,34.0,1
2021-05-31,66,W,0,0.0,35.0,1
2021-06-01,66,W,0,0.0,35.0,1
2021-05-01,67,W,0,0.0,26.0,0
2021-05-02,67,W,0,0.0,28.0,0
2021-05-03,67,W,0,0.0,28.0,0
2021-05-04,67,W,0,0.0,27.0,0
2021-05-05,67,W,0,0.0,28.0,0
2021-05-06,67,W,0,0.0,28.0,0
2021-05-07,67,W,0,0.0,27.0,0
2021-05-08,67,W,0,0.0,27.0,0
2021-05-09,67,W,0,0.0,29.0,0
2021-05-10,67,W,0,0.0,30.0,0
2021-05-11,67,W,0,0.0,29.0,0
2021-05-12,67,W,0,0.0,28.0,0
2021-05-13,67,W,0,0.0,28.0,0
2021-05-14,67,W,0,0.0,28.0,0
2021-05-15,67,W,0,0.0,29.0,1
2021-05-16,67,W,0,0.0,29.0,1
2021-05-17,67,W,0,0.0,30.0,1
2021-05-18,67,W,0,0.0,29.0,1
2021-05-19,67,W,0,0.0,28.0,1
2021-05-20,67,W,0,0.0,32.0,1
2021-05-21,67,W,0,0.0,29.0,1
2021-05-22,67,W,0,0.0,31.0,1
2021-05-23,67,W,0,0.0,31.0,1
2021-05-24,67,W,0,0.0,31.0,1
2021-05-25,67,W,0,0.0,32.0,1
2021-05-26,67,W,0,0.0,31.0,1
2021-05-27,67,W,0,0.0,31.0,1
2021-05-28,67,W,0,0.0,32.0,1
2021-05-29,67,W,0,0.0,32.0,1
2021-05-30,67,W,0,0.0,31.0,1
2021-05-31,67,W,0,0.0,33.0,1
2021-06-01,67,W,0,0.0,33.0,1
2021-05-01,68,W,0,0.0,26.0,0
2021-05-02,68,W,0,0.0,28.0,0
2021-05-03,68,W,0,0.0,28.0,0
2021-05-04,68,W,0,0.0,29.0,0
2021-05-05,68,W,0,0.0,28.0,0
2021-05-06,68,W,0,0.0,28.0,0
2021-05-07,68,W,0,0.0,28.0,0
2021-05-08,68,W,0,0.0,28.0,0
2021-05-09,68,W,0,0.0,28.0,0
2021-05-10,68,W,0,0.0,30.0,0
2021-05-11,68,W,0,0.0,30.0,0
2021-05-12,68,W,0,0.0,30.0,0
2021-05-13,68,W,0,0.0,27.0,0
2021-05-14,68,W,0,0.0,29.0,0
2021-05-15,68,W,0,0.0,30.0,1
