,rest_id,day,month,weeday,weekend,is_holiday,is_dec,is_nov,competitors_price,discounts,sales
764,1,2018-02-03,2,5,True,False,False,False,3.16,0,57.0
765,1,2018-02-04,2,6,True,False,False,False,2.74,15,697.0
766,1,2018-02-05,2,0,False,False,False,False,4.42,0,35.0
767,1,2018-02-06,2,1,False,False,False,False,3.34,20,885.0
768,1,2018-02-07,2,2,False,False,False,False,4.88,10,333.0
769,1,2018-02-08,2,3,False,False,False,False,6.04,35,1019.5
770,1,2018-02-09,2,4,False,False,False,False,5.57,30,978.0
771,1,2018-02-10,2,5,True,False,False,False,4.06,5,293.5
772,1,2018-02-11,2,6,True,False,False,False,5.03,10,322.0
773,1,2018-02-12,2,0,False,False,False,False,5.57,15,468.5
774,1,2018-02-13,2,1,False,False,False,False,5.68,10,357.0
775,1,2018-02-14,2,2,False,False,False,False,3.41,5,272.5
776,1,2018-02-15,2,3,False,False,False,False,3.96,5,218.0
777,1,2018-02-16,2,4,False,False,False,False,5.2,10,382.0
778,1,2018-02-17,2,5,True,False,False,False,3.47,20,747.0
779,1,2018-02-18,2,6,True,False,False,False,5.58,0,47.0
780,1,2018-02-19,2,0,False,True,False,False,4.91,15,565.5
781,1,2018-02-20,2,1,False,False,False,False,3.7,0,40.0
782,1,2018-02-21,2,2,False,False,False,False,5.27,0,41.0
783,1,2018-02-22,2,3,False,False,False,False,2.73,25,1254.0
784,1,2018-02-23,2,4,False,False,False,False,4.94,0,60.0
785,1,2018-02-24,2,5,True,False,False,False,4.94,0,59.0
786,1,2018-02-25,2,6,True,False,False,False,1.38,0,30.0
787,1,2018-02-26,2,0,False,False,False,False,6.08,10,262.0
788,1,2018-02-27,2,1,False,False,False,False,5.53,20,561.0
789,1,2018-02-28,2,2,False,False,False,False,4.02,0,29.0
790,1,2018-03-01,3,3,False,False,False,False,4.59,0,40.0
791,1,2018-03-02,3,4,False,False,False,False,3.45,5,260.5
792,1,2018-03-03,3,5,True,False,False,False,6.36,0,72.0
793,1,2018-03-04,3,6,True,False,False,False,4.13,5,205.0
794,1,2018-03-05,3,0,False,False,False,False,5.81,0,43.0
795,1,2018-03-06,3,1,False,False,False,False,2.24,25,1133.0
796,1,2018-03-07,3,2,False,False,False,False,2.85,0,41.0
797,1,2018-03-08,3,3,False,False,False,False,5.65,5,156.0
798,1,2018-03-09,3,4,False,False,False,False,4.66,10,391.0
799,1,2018-03-10,3,5,True,False,False,False,5.6,15,490.5
800,1,2018-03-11,3,6,True,False,False,False,4.78,0,50.0
801,1,2018-03-12,3,0,False,False,False,False,2.24,10,443.0
802,1,2018-03-13,3,1,False,False,False,False,3.51,15,638.0
803,1,2018-03-14,3,2,False,False,False,False,4.82,0,44.0
804,1,2018-03-15,3,3,False,False,False,False,5.27,5,224.5
805,1,2018-03-16,3,4,False,False,False,False,6.31,0,66.0
806,1,2018-03-17,3,5,True,False,False,False,6.37,5,229.5
807,1,2018-03-18,3,6,True,False,False,False,3.9,15,537.0
808,1,2018-03-19,3,0,False,False,False,False,3.76,15,609.0
809,1,2018-03-20,3,1,False,False,False,False,3.79,0,45.0
810,1,2018-03-21,3,2,False,False,False,False,6.16,5,169.5
811,1,2018-03-22,3,3,False,False,False,False,5.47,5,201.5
812,1,2018-03-23,3,4,False,False,False,False,3.6,0,48.0
813,1,2018-03-24,3,5,True,False,False,False,4.6,30,989.0
814,1,2018-03-25,3,6,True,False,False,False,3.2,0,52.0
815,1,2018-03-26,3,0,False,False,False,False,5.98,5,182.5
816,1,2018-03-27,3,1,False,False,False,False,4.09,25,904.5
817,1,2018-03-28,3,2,False,False,False,False,8.68,5,123.5
818,1,2018-03-29,3,3,False,False,False,False,3.51,25,1010.0
819,1,2018-03-30,3,4,False,False,False,False,3.45,30,1246.0
820,1,2018-03-31,3,5,True,False,False,False,3.1,5,261.0
821,1,2018-04-01,4,6,True,False,False,False,5.16,10,265.0
822,1,2018-04-02,4,0,False,False,False,False,5.12,5,126.5
823,1,2018-04-03,4,1,False,False,False,False,2.28,20,1042.0
824,1,2018-04-04,4,2,False,False,False,False,5.58,5,154.0
825,1,2018-04-05,4,3,False,False,False,False,4.49,30,1031.0
826,1,2018-04-06,4,4,False,False,False,False,3.74,30,1098.0
827,1,2018-04-07,4,5,True,False,False,False,5.49,25,835.5
828,1,2018-04-08,4,6,True,False,False,False,6.0,0,44.0
829,1,2018-04-09,4,0,False,False,False,False,4.24,5,189.5
830,1,2018-04-10,4,1,False,False,False,False,7.0,0,42.0
831,1,2018-04-11,4,2,False,False,False,False,4.02,5,239.0
832,1,2018-04-12,4,3,False,False,False,False,4.03,20,858.0
833,1,2018-04-13,4,4,False,False,False,False,5.19,5,238.5
834,1,2018-04-14,4,5,True,False,False,False,5.88,5,193.5
835,1,2018-04-15,4,6,True,False,False,False,4.78,0,47.0
836,1,2018-04-16,4,0,False,False,False,False,4.45,0,38.0
837,1,2018-04-17,4,1,False,False,False,False,3.99,5,202.5
838,1,2018-04-18,4,2,False,False,False,False,5.6,0,33.0
839,1,2018-04-19,4,3,False,False,False,False,4.21,15,592.5
840,1,2018-04-20,4,4,False,False,False,False,4.6,10,445.0
841,1,2018-04-21,4,5,True,False,False,False,4.96,5,216.0
842,1,2018-04-22,4,6,True,False,False,False,2.83,5,251.5
843,1,2018-04-23,4,0,False,False,False,False,6.11,15,381.5
844,1,2018-04-24,4,1,False,False,False,False,2.66,10,485.0
845,1,2018-04-25,4,2,False,False,False,False,4.17,0,36.0
846,1,2018-04-26,4,3,False,False,False,False,5.17,0,38.0
847,1,2018-04-27,4,4,False,False,False,False,4.14,15,644.5
848,1,2018-04-28,4,5,True,False,False,False,4.44,25,738.5
849,1,2018-04-29,4,6,True,False,False,False,4.26,10,359.0
850,1,2018-04-30,4,0,False,False,False,False,4.4,0,36.0
851,1,2018-05-01,5,1,False,False,False,False,3.86,0,30.0
852,1,2018-05-02,5,2,False,False,False,False,6.22,10,314.0
853,1,2018-05-03,5,3,False,False,False,False,4.1,5,201.0
854,1,2018-05-04,5,4,False,False,False,False,7.93,20,545.0
855,1,2018-05-05,5,5,True,False,False,False,6.63,15,383.5
856,1,2018-05-06,5,6,True,False,False,False,6.51,0,54.0
857,1,2018-05-07,5,0,False,False,False,False,4.65,25,783.0
858,1,2018-05-08,5,1,False,False,False,False,6.4,15,312.0
859,1,2018-05-09,5,2,False,False,False,False,5.54,0,50.0
860,1,2018-05-10,5,3,False,False,False,False,4.97,5,158.0
861,1,2018-05-11,5,4,False,False,False,False,2.24,20,920.0
862,1,2018-05-12,5,5,True,False,False,False,7.04,10,343.0
863,1,2018-05-13,5,6,True,False,False,False,3.75,5,185.5
864,1,2018-05-14,5,0,False,False,False,False,3.32,15,562.0
865,1,2018-05-15,5,1,False,False,False,False,5.27,15,336.0
866,1,2018-05-16,5,2,False,False,False,False,4.09,20,536.0
867,1,2018-05-17,5,3,False,False,False,False,4.61,20,685.0
868,1,2018-05-18,5,4,False,False,False,False,4.9,5,211.0
869,1,2018-05-19,5,5,True,False,False,False,4.14,0,48.0
870,1,2018-05-20,5,6,True,False,False,False,5.2,10,315.0
871,1,2018-05-21,5,0,False,False,False,False,6.0,5,148.0
872,1,2018-05-22,5,1,False,False,False,False,4.23,15,470.5
873,1,2018-05-23,5,2,False,False,False,False,5.19,0,47.0
874,1,2018-05-24,5,3,False,False,False,False,5.65,0,45.0
875,1,2018-05-25,5,4,False,False,False,False,6.68,15,380.0
876,1,2018-05-26,5,5,True,False,False,False,5.68,0,56.0
877,1,2018-05-27,5,6,True,False,False,False,7.85,5,122.0
878,1,2018-05-28,5,0,False,True,False,False,4.86,15,498.5
879,1,2018-05-29,5,1,False,False,False,False,6.34,10,206.0
880,1,2018-05-30,5,2,False,False,False,False,5.44,0,38.0
881,1,2018-05-31,5,3,False,False,False,False,3.25,40,2118.0
882,1,2018-06-01,6,4,False,False,False,False,4.82,0,50.0
883,1,2018-06-02,6,5,True,False,False,False,2.56,25,1039.5
884,1,2018-06-03,6,6,True,False,False,False,5.82,5,183.5
885,1,2018-06-04,6,0,False,False,False,False,3.43,0,25.0
886,1,2018-06-05,6,1,False,False,False,False,3.15,5,211.0
887,1,2018-06-06,6,2,False,False,False,False,3.77,20,766.0
888,1,2018-06-07,6,3,False,False,False,False,3.84,25,955.0
889,1,2018-06-08,6,4,False,False,False,False,5.4,15,509.0
890,1,2018-06-09,6,5,True,False,False,False,3.73,5,235.5
891,1,2018-06-10,6,6,True,False,False,False,4.88,10,288.0
892,1,2018-06-11,6,0,False,False,False,False,6.52,0,37.0
893,1,2018-06-12,6,1,False,False,False,False,5.51,25,772.5
894,1,2018-06-13,6,2,False,False,False,False,3.86,25,813.0
895,1,2018-06-14,6,3,False,False,False,False,4.96,5,167.5
896,1,2018-06-15,6,4,False,False,False,False,3.21,10,499.0
897,1,2018-06-16,6,5,True,False,False,False,2.15,40,1608.0
898,1,2018-06-17,6,6,True,False,False,False,4.49,30,920.0
899,1,2018-06-18,6,0,False,False,False,False,4.64,25,613.0
900,1,2018-06-19,6,1,False,False,False,False,6.56,5,133.5
901,1,2018-06-20,6,2,False,False,False,False,5.2,25,670.5
902,1,2018-06-21,6,3,False,False,False,False,5.89,15,417.5
903,1,2018-06-22,6,4,False,False,False,False,5.42,25,800.5
904,1,2018-06-23,6,5,True,False,False,False,5.28,0,48.0
905,1,2018-06-24,6,6,True,False,False,False,3.62,5,199.0
906,1,2018-06-25,6,0,False,False,False,False,3.76,25,788.5
907,1,2018-06-26,6,1,False,False,False,False,4.3,40,1228.0
908,1,2018-06-27,6,2,False,False,False,False,4.76,5,182.5
909,1,2018-06-28,6,3,False,False,False,False,4.87,20,606.0
910,1,2018-06-29,6,4,False,False,False,False,4.84,10,461.0
911,1,2018-06-30,6,5,True,False,False,False,5.18,15,555.5
912,1,2018-07-01,7,6,True,False,False,False,4.82,10,388.0
913,1,2018-07-02,7,0,False,False,False,False,5.25,10,315.0
914,1,2018-07-03,7,1,False,False,False,False,5.48,15,582.5
915,1,2018-07-04,7,2,False,True,False,False,5.21,15,596.0
916,1,2018-07-05,7,3,False,False,False,False,2.79,10,464.0
917,1,2018-07-06,7,4,False,False,False,False,5.6,0,63.0
918,1,2018-07-07,7,5,True,False,False,False,7.28,15,496.0
919,1,2018-07-08,7,6,True,False,False,False,7.01,10,277.0
920,1,2018-07-09,7,0,False,False,False,False,5.31,10,346.0
921,1,2018-07-10,7,1,False,False,False,False,3.36,40,1538.0
922,1,2018-07-11,7,2,False,False,False,False,4.86,5,161.5
923,1,2018-07-12,7,3,False,False,False,False,4.0,20,642.0
924,1,2018-07-13,7,4,False,False,False,False,7.61,0,58.0
925,1,2018-07-14,7,5,True,False,False,False,5.21,0,58.0
926,1,2018-07-15,7,6,True,False,False,False,4.95,20,749.0
927,1,2018-07-16,7,0,False,False,False,False,2.39,15,730.5
928,1,2018-07-17,7,1,False,False,False,False,4.43,5,203.0
929,1,2018-07-18,7,2,False,False,False,False,4.99,0,43.0
930,1,2018-07-19,7,3,False,False,False,False,6.23,15,460.5
931,1,2018-07-20,7,4,False,False,False,False,3.56,10,496.0
932,1,2018-07-21,7,5,True,False,False,False,5.72,0,54.0
933,1,2018-07-22,7,6,True,False,False,False,5.14,0,45.0
934,1,2018-07-23,7,0,False,False,False,False,4.84,5,193.5
935,1,2018-07-24,7,1,False,False,False,False,5.38,15,476.5
936,1,2018-07-25,7,2,False,False,False,False,4.81,20,738.0
937,1,2018-07-26,7,3,False,False,False,False,4.46,10,392.0
938,1,2018-07-27,7,4,False,False,False,False,5.29,20,771.0
939,1,2018-07-28,7,5,True,False,False,False,3.41,0,48.0
940,1,2018-07-29,7,6,True,False,False,False,3.86,0,37.0
941,1,2018-07-30,7,0,False,False,False,False,5.84,0,46.0
942,1,2018-07-31,7,1,False,False,False,False,5.0,0,29.0
943,1,2018-08-01,8,2,False,False,False,False,5.01,30,829.0
944,1,2018-08-02,8,3,False,False,False,False,3.91,35,1327.5
945,1,2018-08-03,8,4,False,False,False,False,5.24,0,45.0
946,1,2018-08-04,8,5,True,False,False,False,5.91,5,187.5
947,1,2018-08-05,8,6,True,False,False,False,4.76,40,1317.0
948,1,2018-08-06,8,0,False,False,False,False,4.39,10,310.0
949,1,2018-08-07,8,1,False,False,False,False,2.69,10,415.0
950,1,2018-08-08,8,2,False,False,False,False,5.66,15,375.0
951,1,2018-08-09,8,3,False,False,False,False,3.0,15,683.0
952,1,2018-08-10,8,4,False,False,False,False,4.9,0,51.0
953,1,2018-08-11,8,5,True,False,False,False,2.86,30,1247.0
954,1,2018-08-12,8,6,True,False,False,False,4.46,20,637.0
955,1,2018-08-13,8,0,False,False,False,False,3.39,5,215.5
956,1,2018-08-14,8,1,False,False,False,False,7.31,5,119.5
957,1,2018-08-15,8,2,False,False,False,False,4.45,5,186.5
958,1,2018-08-16,8,3,False,False,False,False,4.04,20,891.0
959,1,2018-08-17,8,4,False,False,False,False,4.15,20,747.0
960,1,2018-08-18,8,5,True,False,False,False,5.15,15,517.5
961,1,2018-08-19,8,6,True,False,False,False,5.47,30,708.0
962,1,2018-08-20,8,0,False,False,False,False,4.78,10,319.0
963,1,2018-08-21,8,1,False,False,False,False,5.83,10,229.0
964,1,2018-08-22,8,2,False,False,False,False,4.23,10,325.0
965,1,2018-08-23,8,3,False,False,False,False,3.93,0,43.0
966,1,2018-08-24,8,4,False,False,False,False,2.4,0,29.0
967,1,2018-08-25,8,5,True,False,False,False,6.16,10,311.0
968,1,2018-08-26,8,6,True,False,False,False,3.66,25,823.5
969,1,2018-08-27,8,0,False,False,False,False,5.59,15,386.5
970,1,2018-08-28,8,1,False,False,False,False,6.28,20,377.0
971,1,2018-08-29,8,2,False,False,False,False,4.2,5,213.5
972,1,2018-08-30,8,3,False,False,False,False,5.28,5,180.5
973,1,2018-08-31,8,4,False,False,False,False,4.24,25,780.5
974,1,2018-09-01,9,5,True,False,False,False,6.61,5,174.0
975,1,2018-09-02,9,6,True,False,False,False,6.5,0,63.0
976,1,2018-09-03,9,0,False,True,False,False,4.13,15,576.0
977,1,2018-09-04,9,1,False,False,False,False,3.63,25,935.0
978,1,2018-09-05,9,2,False,False,False,False,7.81,0,37.0
979,1,2018-09-06,9,3,False,False,False,False,3.81,0,43.0
980,1,2018-09-07,9,4,False,False,False,False,3.34,5,243.5
981,1,2018-09-08,9,5,True,False,False,False,5.92,15,468.5
982,1,2018-09-09,9,6,True,False,False,False,3.23,20,789.0
983,1,2018-09-10,9,0,False,False,False,False,3.33,5,247.5
984,1,2018-09-11,9,1,False,False,False,False,5.72,15,409.5
985,1,2018-09-12,9,2,False,False,False,False,3.95,15,629.5
986,1,2018-09-13,9,3,False,False,False,False,4.68,35,1359.5
987,1,2018-09-14,9,4,False,False,False,False,5.61,15,459.0
988,1,2018-09-15,9,5,True,False,False,False,3.46,5,220.5
989,1,2018-09-16,9,6,True,False,False,False,4.44,5,206.5
990,1,2018-09-17,9,0,False,False,False,False,6.33,20,540.0
991,1,2018-09-18,9,1,False,False,False,False,3.91,0,33.0
992,1,2018-09-19,9,2,False,False,False,False,6.5,10,290.0
993,1,2018-09-20,9,3,False,False,False,False,4.39,10,444.0
994,1,2018-09-21,9,4,False,False,False,False,5.48,20,720.0
995,1,2018-09-22,9,5,True,False,False,False,4.62,5,244.5
996,1,2018-09-23,9,6,True,False,False,False,4.1,20,465.0
997,1,2018-09-24,9,0,False,False,False,False,5.1,10,335.0
998,1,2018-09-25,9,1,False,False,False,False,4.94,40,1267.0
999,1,2018-09-26,9,2,False,False,False,False,6.13,20,400.0
1000,1,2018-09-27,9,3,False,False,False,False,3.63,0,48.0
1001,1,2018-09-28,9,4,False,False,False,False,5.28,15,491.5
1002,1,2018-09-29,9,5,True,False,False,False,5.79,30,701.0
1003,1,2018-09-30,9,6,True,False,False,False,6.53,10,282.0
1004,1,2018-10-01,10,0,False,False,False,False,6.53,20,714.0
1005,1,2018-10-02,10,1,False,False,False,False,6.2,35,910.5
1006,1,2018-10-03,10,2,False,False,False,False,4.29,10,456.0
1007,1,2018-10-04,10,3,False,False,False,False,4.61,15,621.0
1008,1,2018-10-05,10,4,False,False,False,False,5.84,0,64.0
1009,1,2018-10-06,10,5,True,False,False,False,5.52,0,66.0
1010,1,2018-10-07,10,6,True,False,False,False,6.71,0,64.0
1011,1,2018-10-08,10,0,False,True,False,False,4.7,10,426.0
1012,1,2018-10-09,10,1,False,False,False,False,4.6,0,54.0
1013,1,2018-10-10,10,2,False,False,False,False,6.04,5,192.0
1014,1,2018-10-11,10,3,False,False,False,False,5.02,0,57.0
1015,1,2018-10-12,10,4,False,False,False,False,3.88,5,267.5
1016,1,2018-10-13,10,5,True,False,False,False,4.9,0,66.0
1017,1,2018-10-14,10,6,True,False,False,False,6.11,0,70.0
1018,1,2018-10-15,10,0,False,False,False,False,4.34,10,404.0
1019,1,2018-10-16,10,1,False,False,False,False,1.52,25,1317.0
1020,1,2018-10-17,10,2,False,False,False,False,4.02,20,777.0
1021,1,2018-10-18,10,3,False,False,False,False,3.76,25,1229.0
1022,1,2018-10-19,10,4,False,False,False,False,2.92,0,43.0
1023,1,2018-10-20,10,5,True,False,False,False,2.82,0,56.0
1024,1,2018-10-21,10,6,True,False,False,False,3.47,20,859.0
1025,1,2018-10-22,10,0,False,False,False,False,2.66,30,1568.0
1026,1,2018-10-23,10,1,False,False,False,False,7.22,5,164.5
1027,1,2018-10-24,10,2,False,False,False,False,5.81,5,221.5
1028,1,2018-10-25,10,3,False,False,False,False,3.5,0,43.0
1029,1,2018-10-26,10,4,False,False,False,False,4.36,10,492.0
1030,1,2018-10-27,10,5,True,False,False,False,6.26,0,84.0
1031,1,2018-10-28,10,6,True,False,False,False,3.41,30,1329.0
1032,1,2018-10-29,10,0,False,False,False,False,3.43,0,47.0
1033,1,2018-10-30,10,1,False,False,False,False,6.12,15,511.0
1034,1,2018-10-31,10,2,False,False,False,False,6.31,5,185.0
1035,1,2018-11-01,11,3,False,False,False,True,3.6,15,779.5
1036,1,2018-11-02,11,4,False,False,False,True,7.28,5,230.0
1037,1,2018-11-03,11,5,True,False,False,True,4.39,0,70.0
1038,1,2018-11-04,11,6,True,False,False,True,4.55,15,733.0
1039,1,2018-11-05,11,0,False,False,False,True,3.84,0,59.0
1040,1,2018-11-06,11,1,False,False,False,True,4.81,0,58.0
1041,1,2018-11-07,11,2,False,False,False,True,4.66,15,689.0
1042,1,2018-11-08,11,3,False,False,False,True,5.66,0,60.0
1043,1,2018-11-09,11,4,False,False,False,True,6.1,0,89.0
1044,1,2018-11-10,11,5,True,False,False,True,7.87,15,508.5
1045,1,2018-11-11,11,6,True,False,False,True,8.21,5,188.5
1046,1,2018-11-12,11,0,False,True,False,True,7.43,0,89.0
1047,1,2018-11-13,11,1,False,False,False,True,4.31,0,54.0
1048,1,2018-11-14,11,2,False,False,False,True,5.18,0,59.0
1049,1,2018-11-15,11,3,False,False,False,True,4.55,20,821.0
1050,1,2018-11-16,11,4,False,False,False,True,4.9,10,499.0
1051,1,2018-11-17,11,5,True,False,False,True,4.56,0,75.0
1052,1,2018-11-18,11,6,True,False,False,True,5.5,5,252.0
1053,1,2018-11-19,11,0,False,False,False,True,5.37,15,676.0
1054,1,2018-11-20,11,1,False,False,False,True,5.36,10,332.0
1055,1,2018-11-21,11,2,False,False,False,True,4.21,5,215.0
1056,1,2018-11-22,11,3,False,True,False,True,5.46,20,911.0
1057,1,2018-11-23,11,4,False,False,False,True,6.47,15,515.0
1058,1,2018-11-24,11,5,True,False,False,True,4.77,20,882.0
1059,1,2018-11-25,11,6,True,False,False,True,4.45,20,840.0
1060,1,2018-11-26,11,0,False,False,False,True,4.23,5,285.5
1061,1,2018-11-27,11,1,False,False,False,True,4.09,5,246.0
1062,1,2018-11-28,11,2,False,False,False,True,5.03,10,396.0
1063,1,2018-11-29,11,3,False,False,False,True,5.85,20,987.0
1064,1,2018-11-30,11,4,False,False,False,True,5.08,20,905.0
1065,1,2018-12-01,12,5,True,False,True,False,4.7,5,296.0
1066,1,2018-12-02,12,6,True,False,True,False,3.67,20,1044.0
1067,1,2018-12-03,12,0,False,False,True,False,7.28,5,216.0
1068,1,2018-12-04,12,1,False,False,True,False,5.74,5,228.0
1069,1,2018-12-05,12,2,False,False,True,False,6.24,10,429.0
1070,1,2018-12-06,12,3,False,False,True,False,6.49,0,75.0
1071,1,2018-12-07,12,4,False,False,True,False,7.32,0,60.0
1072,1,2018-12-08,12,5,True,False,True,False,5.77,5,287.0
1073,1,2018-12-09,12,6,True,False,True,False,5.34,5,280.0
1074,1,2018-12-10,12,0,False,False,True,False,4.51,10,562.0
1075,1,2018-12-11,12,1,False,False,True,False,3.82,15,739.0
1076,1,2018-12-12,12,2,False,False,True,False,5.4,5,238.5
1077,1,2018-12-13,12,3,False,False,True,False,5.43,35,1154.0
1078,1,2018-12-14,12,4,False,False,True,False,6.74,0,76.0
1079,1,2018-12-15,12,5,True,False,True,False,6.53,5,284.0
1080,1,2018-12-16,12,6,True,False,True,False,5.52,30,1106.0
1081,1,2018-12-17,12,0,False,False,True,False,5.6,0,54.0
1082,1,2018-12-18,12,1,False,False,True,False,4.06,5,339.0
1083,1,2018-12-19,12,2,False,False,True,False,3.58,30,1309.0
1084,1,2018-12-20,12,3,False,False,True,False,3.86,20,869.0
1085,1,2018-12-21,12,4,False,False,True,False,5.35,5,314.0
1086,1,2018-12-22,12,5,True,False,True,False,7.31,5,285.0
1087,1,2018-12-23,12,6,True,False,True,False,6.63,5,261.5
1088,1,2018-12-24,12,0,False,False,True,False,6.23,0,61.0
1089,1,2018-12-25,12,1,False,True,True,False,4.16,0,68.0
1090,1,2018-12-26,12,2,False,False,True,False,4.26,0,64.0
1091,1,2018-12-27,12,3,False,False,True,False,6.48,30,1205.0
1092,1,2018-12-28,12,4,False,False,True,False,5.49,30,1522.0
1093,1,2018-12-29,12,5,True,False,True,False,5.05,5,276.0
1094,1,2018-12-30,12,6,True,False,True,False,6.06,5,293.5
1095,1,2018-12-31,12,0,False,False,True,False,4.42,0,60.0
1096,1,2019-01-01,1,1,False,True,False,False,6.77,10,383.0
0,2,2016-01-01,1,4,False,True,False,False,8.42,25,1084.5
1,2,2016-01-02,1,5,True,False,False,False,6.75,20,735.0
2,2,2016-01-03,1,6,True,False,False,False,9.71,0,67.0
3,2,2016-01-04,1,0,False,False,False,False,7.69,25,769.5
4,2,2016-01-05,1,1,False,False,False,False,6.87,15,493.5
5,2,2016-01-06,1,2,False,False,False,False,8.14,5,200.5
6,2,2016-01-07,1,3,False,False,False,False,7.26,10,383.0
7,2,2016-01-08,1,4,False,False,False,False,6.08,0,58.0
8,2,2016-01-09,1,5,True,False,False,False,6.54,0,63.0
9,2,2016-01-10,1,6,True,False,False,False,7.65,0,66.0
10,2,2016-01-11,1,0,False,False,False,False,7.1,15,531.0
11,2,2016-01-12,1,1,False,False,False,False,8.52,0,49.0
12,2,2016-01-13,1,2,False,False,False,False,6.98,10,349.0
13,2,2016-01-14,1,3,False,False,False,False,8.64,15,410.0
14,2,2016-01-15,1,4,False,False,False,False,9.05,10,335.0
15,2,2016-01-16,1,5,True,False,False,False,7.24,5,226.0
16,2,2016-01-17,1,6,True,False,False,False,7.88,15,486.0
17,2,2016-01-18,1,0,False,True,False,False,9.81,0,73.0
18,2,2016-01-19,1,1,False,False,False,False,9.87,0,69.0
19,2,2016-01-20,1,2,False,False,False,False,3.94,0,33.0
20,2,2016-01-21,1,3,False,False,False,False,8.84,15,536.0
21,2,2016-01-22,1,4,False,False,False,False,8.21,0,62.0
22,2,2016-01-23,1,5,True,False,False,False,4.3,35,1590.0
23,2,2016-01-24,1,6,True,False,False,False,4.8,10,446.0
24,2,2016-01-25,1,0,False,False,False,False,7.55,5,208.5
25,2,2016-01-26,1,1,False,False,False,False,7.52,35,963.0
26,2,2016-01-27,1,2,False,False,False,False,6.42,10,390.0
27,2,2016-01-28,1,3,False,False,False,False,7.13,15,479.5
28,2,2016-01-29,1,4,False,False,False,False,8.66,15,505.5
29,2,2016-01-30,1,5,True,False,False,False,8.78,0,70.0
30,2,2016-01-31,1,6,True,False,False,False,3.54,25,1289.0
31,2,2016-02-01,2,0,False,False,False,False,8.27,0,32.0
32,2,2016-02-02,2,1,False,False,False,False,9.88,20,451.0
33,2,2016-02-03,2,2,False,False,False,False,8.54,5,178.5
34,2,2016-02-04,2,3,False,False,False,False,9.32,15,327.0
35,2,2016-02-05,2,4,False,False,False,False,9.78,15,403.0
36,2,2016-02-06,2,5,True,False,False,False,7.21,0,64.0
37,2,2016-02-07,2,6,True,False,False,False,6.53,0,43.0
38,2,2016-02-08,2,0,False,False,False,False,6.88,5,201.5
39,2,2016-02-09,2,1,False,False,False,False,9.96,10,212.0
40,2,2016-02-10,2,2,False,False,False,False,7.43,5,200.0
41,2,2016-02-11,2,3,False,False,False,False,8.16,10,350.0
42,2,2016-02-12,2,4,False,False,False,False,6.05,15,474.5
43,2,2016-02-13,2,5,True,False,False,False,4.61,10,498.0
44,2,2016-02-14,2,6,True,False,False,False,9.68,0,51.0
45,2,2016-02-15,2,0,False,True,False,False,8.84,20,486.0
46,2,2016-02-16,2,1,False,False,False,False,7.35,5,169.0
47,2,2016-02-17,2,2,False,False,False,False,7.76,0,38.0
48,2,2016-02-18,2,3,False,False,False,False,4.39,0,33.0
49,2,2016-02-19,2,4,False,False,False,False,8.96,15,488.0
50,2,2016-02-20,2,5,True,False,False,False,7.09,25,623.5
51,2,2016-02-21,2,6,True,False,False,False,9.48,35,766.0
52,2,2016-02-22,2,0,False,False,False,False,8.49,5,152.0
53,2,2016-02-23,2,1,False,False,False,False,6.82,25,692.5
54,2,2016-02-24,2,2,False,False,False,False,6.25,5,187.0
55,2,2016-02-25,2,3,False,False,False,False,9.36,5,149.5
56,2,2016-02-26,2,4,False,False,False,False,8.66,5,169.0
57,2,2016-02-27,2,5,True,False,False,False,6.53,20,634.0
58,2,2016-02-28,2,6,True,False,False,False,9.82,5,138.5
59,2,2016-02-29,2,0,False,False,False,False,7.11,0,35.0
60,2,2016-03-01,3,1,False,False,False,False,9.19,10,313.0
61,2,2016-03-02,3,2,False,False,False,False,9.13,5,123.0
62,2,2016-03-03,3,3,False,False,False,False,9.12,10,316.0
63,2,2016-03-04,3,4,False,False,False,False,8.68,5,203.0
64,2,2016-03-05,3,5,True,False,False,False,6.46,10,314.0
65,2,2016-03-06,3,6,True,False,False,False,9.43,0,59.0
66,2,2016-03-07,3,0,False,False,False,False,9.17,0,36.0
67,2,2016-03-08,3,1,False,False,False,False,9.46,20,346.0
68,2,2016-03-09,3,2,False,False,False,False,8.19,10,228.0
69,2,2016-03-10,3,3,False,False,False,False,9.22,10,242.0
70,2,2016-03-11,3,4,False,False,False,False,7.34,20,612.0
71,2,2016-03-12,3,5,True,False,False,False,7.38,0,57.0
72,2,2016-03-13,3,6,True,False,False,False,8.34,0,43.0
73,2,2016-03-14,3,0,False,False,False,False,7.43,10,277.0
74,2,2016-03-15,3,1,False,False,False,False,8.93,0,46.0
75,2,2016-03-16,3,2,False,False,False,False,9.89,0,53.0
76,2,2016-03-17,3,3,False,False,False,False,9.14,15,365.5
77,2,2016-03-18,3,4,False,False,False,False,7.3,15,369.0
78,2,2016-03-19,3,5,True,False,False,False,9.41,5,216.0
79,2,2016-03-20,3,6,True,False,False,False,7.04,5,191.0
80,2,2016-03-21,3,0,False,False,False,False,8.5,5,141.5
81,2,2016-03-22,3,1,False,False,False,False,8.78,20,409.0
82,2,2016-03-23,3,2,False,False,False,False,8.67,10,241.0
83,2,2016-03-24,3,3,False,False,False,False,9.34,15,281.0
84,2,2016-03-25,3,4,False,False,False,False,8.68,35,893.0
