app_download,population,city,state,date,post,treated
12.0,1963726,curitiba,parana,2022-06-23,1,0
98.0,1963726,curitiba,parana,2022-06-24,1,0
39.0,1963726,curitiba,parana,2022-06-25,1,0
121.0,1963726,curitiba,parana,2022-06-26,1,0
107.0,1963726,curitiba,parana,2022-06-27,1,0
138.0,1963726,curitiba,parana,2022-06-28,1,0
71.0,1963726,curitiba,parana,2022-06-29,1,0
139.0,1963726,curitiba,parana,2022-06-30,1,0
53.0,1661017,recife,pernambuco,2022-03-01,0,0
101.0,1661017,recife,pernambuco,2022-03-02,0,0
47.0,1661017,recife,pernambuco,2022-03-03,0,0
58.0,1661017,recife,pernambuco,2022-03-04,0,0
14.0,1661017,recife,pernambuco,2022-03-05,0,0
53.0,1661017,recife,pernambuco,2022-03-06,0,0
63.0,1661017,recife,pernambuco,2022-03-07,0,0
84.0,1661017,recife,pernambuco,2022-03-08,0,0
68.0,1661017,recife,pernambuco,2022-03-09,0,0
0.0,1661017,recife,pernambuco,2022-03-10,0,0
69.0,1661017,recife,pernambuco,2022-03-11,0,0
24.0,1661017,recife,pernambuco,2022-03-12,0,0
26.0,1661017,recife,pernambuco,2022-03-13,0,0
104.0,1661017,recife,pernambuco,2022-03-14,0,0
90.0,1661017,recife,pernambuco,2022-03-15,0,0
51.0,1661017,recife,pernambuco,2022-03-16,0,0
72.0,1661017,recife,pernambuco,2022-03-17,0,0
51.0,1661017,recife,pernambuco,2022-03-18,0,0
42.0,1661017,recife,pernambuco,2022-03-19,0,0
47.0,1661017,recife,pernambuco,2022-03-20,0,0
136.0,1661017,recife,pernambuco,2022-03-21,0,0
168.0,1661017,recife,pernambuco,2022-03-22,0,0
70.0,1661017,recife,pernambuco,2022-03-23,0,0
71.0,1661017,recife,pernambuco,2022-03-24,0,0
59.0,1661017,recife,pernambuco,2022-03-25,0,0
68.0,1661017,recife,pernambuco,2022-03-26,0,0
114.0,1661017,recife,pernambuco,2022-03-27,0,0
123.0,1661017,recife,pernambuco,2022-03-28,0,0
135.0,1661017,recife,pernambuco,2022-03-29,0,0
134.0,1661017,recife,pernambuco,2022-03-30,0,0
88.0,1661017,recife,pernambuco,2022-03-31,0,0
87.0,1661017,recife,pernambuco,2022-04-01,0,0
25.0,1661017,recife,pernambuco,2022-04-02,0,0
75.0,1661017,recife,pernambuco,2022-04-03,0,0
122.0,1661017,recife,pernambuco,2022-04-04,0,0
77.0,1661017,recife,pernambuco,2022-04-05,0,0
78.0,1661017,recife,pernambuco,2022-04-06,0,0
27.0,1661017,recife,pernambuco,2022-04-07,0,0
68.0,1661017,recife,pernambuco,2022-04-08,0,0
16.0,1661017,recife,pernambuco,2022-04-09,0,0
46.0,1661017,recife,pernambuco,2022-04-10,0,0
100.0,1661017,recife,pernambuco,2022-04-11,0,0
82.0,1661017,recife,pernambuco,2022-04-12,0,0
69.0,1661017,recife,pernambuco,2022-04-13,0,0
69.0,1661017,recife,pernambuco,2022-04-14,0,0
59.0,1661017,recife,pernambuco,2022-04-15,0,0
43.0,1661017,recife,pernambuco,2022-04-16,0,0
77.0,1661017,recife,pernambuco,2022-04-17,0,0
92.0,1661017,recife,pernambuco,2022-04-18,0,0
124.0,1661017,recife,pernambuco,2022-04-19,0,0
103.0,1661017,recife,pernambuco,2022-04-20,0,0
131.0,1661017,recife,pernambuco,2022-04-21,0,0
89.0,1661017,recife,pernambuco,2022-04-22,0,0
91.0,1661017,recife,pernambuco,2022-04-23,0,0
64.0,1661017,recife,pernambuco,2022-04-24,0,0
150.0,1661017,recife,pernambuco,2022-04-25,0,0
122.0,1661017,recife,pernambuco,2022-04-26,0,0
128.0,1661017,recife,pernambuco,2022-04-27,0,0
120.0,1661017,recife,pernambuco,2022-04-28,0,0
91.0,1661017,recife,pernambuco,2022-04-29,0,0
89.0,1661017,recife,pernambuco,2022-04-30,0,0
63.0,1661017,recife,pernambuco,2022-05-01,1,0
119.0,1661017,recife,pernambuco,2022-05-02,1,0
109.0,1661017,recife,pernambuco,2022-05-03,1,0
56.0,1661017,recife,pernambuco,2022-05-04,1,0
83.0,1661017,recife,pernambuco,2022-05-05,1,0
54.0,1661017,recife,pernambuco,2022-05-06,1,0
45.0,1661017,recife,pernambuco,2022-05-07,1,0
47.0,1661017,recife,pernambuco,2022-05-08,1,0
127.0,1661017,recife,pernambuco,2022-05-09,1,0
135.0,1661017,recife,pernambuco,2022-05-10,1,0
94.0,1661017,recife,pernambuco,2022-05-11,1,0
62.0,1661017,recife,pernambuco,2022-05-12,1,0
64.0,1661017,recife,pernambuco,2022-05-13,1,0
74.0,1661017,recife,pernambuco,2022-05-14,1,0
62.0,1661017,recife,pernambuco,2022-05-15,1,0
163.0,1661017,recife,pernambuco,2022-05-16,1,0
90.0,1661017,recife,pernambuco,2022-05-17,1,0
132.0,1661017,recife,pernambuco,2022-05-18,1,0
73.0,1661017,recife,pernambuco,2022-05-19,1,0
98.0,1661017,recife,pernambuco,2022-05-20,1,0
59.0,1661017,recife,pernambuco,2022-05-21,1,0
95.0,1661017,recife,pernambuco,2022-05-22,1,0
113.0,1661017,recife,pernambuco,2022-05-23,1,0
139.0,1661017,recife,pernambuco,2022-05-24,1,0
157.0,1661017,recife,pernambuco,2022-05-25,1,0
148.0,1661017,recife,pernambuco,2022-05-26,1,0
98.0,1661017,recife,pernambuco,2022-05-27,1,0
89.0,1661017,recife,pernambuco,2022-05-28,1,0
84.0,1661017,recife,pernambuco,2022-05-29,1,0
198.0,1661017,recife,pernambuco,2022-05-30,1,0
200.0,1661017,recife,pernambuco,2022-05-31,1,0
150.0,1661017,recife,pernambuco,2022-06-01,1,0
113.0,1661017,recife,pernambuco,2022-06-02,1,0
108.0,1661017,recife,pernambuco,2022-06-03,1,0
82.0,1661017,recife,pernambuco,2022-06-04,1,0
71.0,1661017,recife,pernambuco,2022-06-05,1,0
151.0,1661017,recife,pernambuco,2022-06-06,1,0
109.0,1661017,recife,pernambuco,2022-06-07,1,0
97.0,1661017,recife,pernambuco,2022-06-08,1,0
96.0,1661017,recife,pernambuco,2022-06-09,1,0
43.0,1661017,recife,pernambuco,2022-06-10,1,0
46.0,1661017,recife,pernambuco,2022-06-11,1,0
64.0,1661017,recife,pernambuco,2022-06-12,1,0
145.0,1661017,recife,pernambuco,2022-06-13,1,0
125.0,1661017,recife,pernambuco,2022-06-14,1,0
167.0,1661017,recife,pernambuco,2022-06-15,1,0
112.0,1661017,recife,pernambuco,2022-06-16,1,0
103.0,1661017,recife,pernambuco,2022-06-17,1,0
63.0,1661017,recife,pernambuco,2022-06-18,1,0
130.0,1661017,recife,pernambuco,2022-06-19,1,0
165.0,1661017,recife,pernambuco,2022-06-20,1,0
189.0,1661017,recife,pernambuco,2022-06-21,1,0
155.0,1661017,recife,pernambuco,2022-06-22,1,0
151.0,1661017,recife,pernambuco,2022-06-23,1,0
116.0,1661017,recife,pernambuco,2022-06-24,1,0
122.0,1661017,recife,pernambuco,2022-06-25,1,0
115.0,1661017,recife,pernambuco,2022-06-26,1,0
166.0,1661017,recife,pernambuco,2022-06-27,1,0
194.0,1661017,recife,pernambuco,2022-06-28,1,0
180.0,1661017,recife,pernambuco,2022-06-29,1,0
175.0,1661017,recife,pernambuco,2022-06-30,1,0
160.0,1555626,goiania,goias,2022-03-01,0,0
100.0,1555626,goiania,goias,2022-03-02,0,0
138.0,1555626,goiania,goias,2022-03-03,0,0
40.0,1555626,goiania,goias,2022-03-04,0,0
26.0,1555626,goiania,goias,2022-03-05,0,0
40.0,1555626,goiania,goias,2022-03-06,0,0
143.0,1555626,goiania,goias,2022-03-07,0,0
59.0,1555626,goiania,goias,2022-03-08,0,0
92.0,1555626,goiania,goias,2022-03-09,0,0
0.0,1555626,goiania,goias,2022-03-10,0,0
94.0,1555626,goiania,goias,2022-03-11,0,0
28.0,1555626,goiania,goias,2022-03-12,0,0
12.0,1555626,goiania,goias,2022-03-13,0,0
145.0,1555626,goiania,goias,2022-03-14,0,0
68.0,1555626,goiania,goias,2022-03-15,0,0
18.0,1555626,goiania,goias,2022-03-16,0,0
45.0,1555626,goiania,goias,2022-03-17,0,0
49.0,1555626,goiania,goias,2022-03-18,0,0
4.0,1555626,goiania,goias,2022-03-19,0,0
134.0,1555626,goiania,goias,2022-03-20,0,0
139.0,1555626,goiania,goias,2022-03-21,0,0
151.0,1555626,goiania,goias,2022-03-22,0,0
116.0,1555626,goiania,goias,2022-03-23,0,0
73.0,1555626,goiania,goias,2022-03-24,0,0
114.0,1555626,goiania,goias,2022-03-25,0,0
106.0,1555626,goiania,goias,2022-03-26,0,0
78.0,1555626,goiania,goias,2022-03-27,0,0
184.0,1555626,goiania,goias,2022-03-28,0,0
185.0,1555626,goiania,goias,2022-03-29,0,0
113.0,1555626,goiania,goias,2022-03-30,0,0
104.0,1555626,goiania,goias,2022-03-31,0,0
33.0,1555626,goiania,goias,2022-04-01,0,0
123.0,1555626,goiania,goias,2022-04-02,0,0
101.0,1555626,goiania,goias,2022-04-03,0,0
167.0,1555626,goiania,goias,2022-04-04,0,0
168.0,1555626,goiania,goias,2022-04-05,0,0
126.0,1555626,goiania,goias,2022-04-06,0,0
122.0,1555626,goiania,goias,2022-04-07,0,0
44.0,1555626,goiania,goias,2022-04-08,0,0
65.0,1555626,goiania,goias,2022-04-09,0,0
7.0,1555626,goiania,goias,2022-04-10,0,0
148.0,1555626,goiania,goias,2022-04-11,0,0
70.0,1555626,goiania,goias,2022-04-12,0,0
129.0,1555626,goiania,goias,2022-04-13,0,0
117.0,1555626,goiania,goias,2022-04-14,0,0
126.0,1555626,goiania,goias,2022-04-15,0,0
8.0,1555626,goiania,goias,2022-04-16,0,0
79.0,1555626,goiania,goias,2022-04-17,0,0
137.0,1555626,goiania,goias,2022-04-18,0,0
153.0,1555626,goiania,goias,2022-04-19,0,0
120.0,1555626,goiania,goias,2022-04-20,0,0
56.0,1555626,goiania,goias,2022-04-21,0,0
98.0,1555626,goiania,goias,2022-04-22,0,0
106.0,1555626,goiania,goias,2022-04-23,0,0
164.0,1555626,goiania,goias,2022-04-24,0,0
215.0,1555626,goiania,goias,2022-04-25,0,0
201.0,1555626,goiania,goias,2022-04-26,0,0
172.0,1555626,goiania,goias,2022-04-27,0,0
113.0,1555626,goiania,goias,2022-04-28,0,0
156.0,1555626,goiania,goias,2022-04-29,0,0
45.0,1555626,goiania,goias,2022-04-30,0,0
134.0,1555626,goiania,goias,2022-05-01,1,0
176.0,1555626,goiania,goias,2022-05-02,1,0
206.0,1555626,goiania,goias,2022-05-03,1,0
141.0,1555626,goiania,goias,2022-05-04,1,0
103.0,1555626,goiania,goias,2022-05-05,1,0
71.0,1555626,goiania,goias,2022-05-06,1,0
18.0,1555626,goiania,goias,2022-05-07,1,0
81.0,1555626,goiania,goias,2022-05-08,1,0
166.0,1555626,goiania,goias,2022-05-09,1,0
162.0,1555626,goiania,goias,2022-05-10,1,0
118.0,1555626,goiania,goias,2022-05-11,1,0
92.0,1555626,goiania,goias,2022-05-12,1,0
120.0,1555626,goiania,goias,2022-05-13,1,0
57.0,1555626,goiania,goias,2022-05-14,1,0
113.0,1555626,goiania,goias,2022-05-15,1,0
216.0,1555626,goiania,goias,2022-05-16,1,0
181.0,1555626,goiania,goias,2022-05-17,1,0
163.0,1555626,goiania,goias,2022-05-18,1,0
141.0,1555626,goiania,goias,2022-05-19,1,0
67.0,1555626,goiania,goias,2022-05-20,1,0
105.0,1555626,goiania,goias,2022-05-21,1,0
88.0,1555626,goiania,goias,2022-05-22,1,0
222.0,1555626,goiania,goias,2022-05-23,1,0
140.0,1555626,goiania,goias,2022-05-24,1,0
151.0,1555626,goiania,goias,2022-05-25,1,0
170.0,1555626,goiania,goias,2022-05-26,1,0
128.0,1555626,goiania,goias,2022-05-27,1,0
172.0,1555626,goiania,goias,2022-05-28,1,0
147.0,1555626,goiania,goias,2022-05-29,1,0
240.0,1555626,goiania,goias,2022-05-30,1,0
142.0,1555626,goiania,goias,2022-05-31,1,0
128.0,1555626,goiania,goias,2022-06-01,1,0
179.0,1555626,goiania,goias,2022-06-02,1,0
135.0,1555626,goiania,goias,2022-06-03,1,0
63.0,1555626,goiania,goias,2022-06-04,1,0
103.0,1555626,goiania,goias,2022-06-05,1,0
225.0,1555626,goiania,goias,2022-06-06,1,0
147.0,1555626,goiania,goias,2022-06-07,1,0
167.0,1555626,goiania,goias,2022-06-08,1,0
138.0,1555626,goiania,goias,2022-06-09,1,0
152.0,1555626,goiania,goias,2022-06-10,1,0
86.0,1555626,goiania,goias,2022-06-11,1,0
109.0,1555626,goiania,goias,2022-06-12,1,0
198.0,1555626,goiania,goias,2022-06-13,1,0
97.0,1555626,goiania,goias,2022-06-14,1,0
193.0,1555626,goiania,goias,2022-06-15,1,0
234.0,1555626,goiania,goias,2022-06-16,1,0
126.0,1555626,goiania,goias,2022-06-17,1,0
25.0,1555626,goiania,goias,2022-06-18,1,0
150.0,1555626,goiania,goias,2022-06-19,1,0
207.0,1555626,goiania,goias,2022-06-20,1,0
153.0,1555626,goiania,goias,2022-06-21,1,0
213.0,1555626,goiania,goias,2022-06-22,1,0
129.0,1555626,goiania,goias,2022-06-23,1,0
177.0,1555626,goiania,goias,2022-06-24,1,0
55.0,1555626,goiania,goias,2022-06-25,1,0
89.0,1555626,goiania,goias,2022-06-26,1,0
221.0,1555626,goiania,goias,2022-06-27,1,0
197.0,1555626,goiania,goias,2022-06-28,1,0
247.0,1555626,goiania,goias,2022-06-29,1,0
217.0,1555626,goiania,goias,2022-06-30,1,0
49.0,1506420,belem,para,2022-03-01,0,0
44.0,1506420,belem,para,2022-03-02,0,0
24.0,1506420,belem,para,2022-03-03,0,0
4.0,1506420,belem,para,2022-03-04,0,0
16.0,1506420,belem,para,2022-03-05,0,0
33.0,1506420,belem,para,2022-03-06,0,0
34.0,1506420,belem,para,2022-03-07,0,0
36.0,1506420,belem,para,2022-03-08,0,0
34.0,1506420,belem,para,2022-03-09,0,0
15.0,1506420,belem,para,2022-03-10,0,0
0.0,1506420,belem,para,2022-03-11,0,0
10.0,1506420,belem,para,2022-03-12,0,0
0.0,1506420,belem,para,2022-03-13,0,0
48.0,1506420,belem,para,2022-03-14,0,0
36.0,1506420,belem,para,2022-03-15,0,0
40.0,1506420,belem,para,2022-03-16,0,0
16.0,1506420,belem,para,2022-03-17,0,0
10.0,1506420,belem,para,2022-03-18,0,0
26.0,1506420,belem,para,2022-03-19,0,0
40.0,1506420,belem,para,2022-03-20,0,0
58.0,1506420,belem,para,2022-03-21,0,0
42.0,1506420,belem,para,2022-03-22,0,0
47.0,1506420,belem,para,2022-03-23,0,0
45.0,1506420,belem,para,2022-03-24,0,0
15.0,1506420,belem,para,2022-03-25,0,0
30.0,1506420,belem,para,2022-03-26,0,0
18.0,1506420,belem,para,2022-03-27,0,0
51.0,1506420,belem,para,2022-03-28,0,0
58.0,1506420,belem,para,2022-03-29,0,0
38.0,1506420,belem,para,2022-03-30,0,0
37.0,1506420,belem,para,2022-03-31,0,0
29.0,1506420,belem,para,2022-04-01,0,0
0.0,1506420,belem,para,2022-04-02,0,0
9.0,1506420,belem,para,2022-04-03,0,0
34.0,1506420,belem,para,2022-04-04,0,0
51.0,1506420,belem,para,2022-04-05,0,0
34.0,1506420,belem,para,2022-04-06,0,0
5.0,1506420,belem,para,2022-04-07,0,0
23.0,1506420,belem,para,2022-04-08,0,0
3.0,1506420,belem,para,2022-04-09,0,0
7.0,1506420,belem,para,2022-04-10,0,0
45.0,1506420,belem,para,2022-04-11,0,0
19.0,1506420,belem,para,2022-04-12,0,0
23.0,1506420,belem,para,2022-04-13,0,0
10.0,1506420,belem,para,2022-04-14,0,0
25.0,1506420,belem,para,2022-04-15,0,0
27.0,1506420,belem,para,2022-04-16,0,0
19.0,1506420,belem,para,2022-04-17,0,0
39.0,1506420,belem,para,2022-04-18,0,0
47.0,1506420,belem,para,2022-04-19,0,0
40.0,1506420,belem,para,2022-04-20,0,0
14.0,1506420,belem,para,2022-04-21,0,0
23.0,1506420,belem,para,2022-04-22,0,0
15.0,1506420,belem,para,2022-04-23,0,0
8.0,1506420,belem,para,2022-04-24,0,0
52.0,1506420,belem,para,2022-04-25,0,0
26.0,1506420,belem,para,2022-04-26,0,0
47.0,1506420,belem,para,2022-04-27,0,0
43.0,1506420,belem,para,2022-04-28,0,0
47.0,1506420,belem,para,2022-04-29,0,0
32.0,1506420,belem,para,2022-04-30,0,0
25.0,1506420,belem,para,2022-05-01,1,0
28.0,1506420,belem,para,2022-05-02,1,0
29.0,1506420,belem,para,2022-05-03,1,0
20.0,1506420,belem,para,2022-05-04,1,0
18.0,1506420,belem,para,2022-05-05,1,0
15.0,1506420,belem,para,2022-05-06,1,0
0.0,1506420,belem,para,2022-05-07,1,0
21.0,1506420,belem,para,2022-05-08,1,0
42.0,1506420,belem,para,2022-05-09,1,0
33.0,1506420,belem,para,2022-05-10,1,0
21.0,1506420,belem,para,2022-05-11,1,0
0.0,1506420,belem,para,2022-05-12,1,0
0.0,1506420,belem,para,2022-05-13,1,0
21.0,1506420,belem,para,2022-05-14,1,0
18.0,1506420,belem,para,2022-05-15,1,0
40.0,1506420,belem,para,2022-05-16,1,0
44.0,1506420,belem,para,2022-05-17,1,0
35.0,1506420,belem,para,2022-05-18,1,0
24.0,1506420,belem,para,2022-05-19,1,0
22.0,1506420,belem,para,2022-05-20,1,0
18.0,1506420,belem,para,2022-05-21,1,0
35.0,1506420,belem,para,2022-05-22,1,0
44.0,1506420,belem,para,2022-05-23,1,0
38.0,1506420,belem,para,2022-05-24,1,0
49.0,1506420,belem,para,2022-05-25,1,0
18.0,1506420,belem,para,2022-05-26,1,0
28.0,1506420,belem,para,2022-05-27,1,0
26.0,1506420,belem,para,2022-05-28,1,0
13.0,1506420,belem,para,2022-05-29,1,0
48.0,1506420,belem,para,2022-05-30,1,0
73.0,1506420,belem,para,2022-05-31,1,0
26.0,1506420,belem,para,2022-06-01,1,0
31.0,1506420,belem,para,2022-06-02,1,0
22.0,1506420,belem,para,2022-06-03,1,0
13.0,1506420,belem,para,2022-06-04,1,0
22.0,1506420,belem,para,2022-06-05,1,0
35.0,1506420,belem,para,2022-06-06,1,0
31.0,1506420,belem,para,2022-06-07,1,0
28.0,1506420,belem,para,2022-06-08,1,0
20.0,1506420,belem,para,2022-06-09,1,0
20.0,1506420,belem,para,2022-06-10,1,0
6.0,1506420,belem,para,2022-06-11,1,0
16.0,1506420,belem,para,2022-06-12,1,0
32.0,1506420,belem,para,2022-06-13,1,0
45.0,1506420,belem,para,2022-06-14,1,0
27.0,1506420,belem,para,2022-06-15,1,0
14.0,1506420,belem,para,2022-06-16,1,0
13.0,1506420,belem,para,2022-06-17,1,0
31.0,1506420,belem,para,2022-06-18,1,0
7.0,1506420,belem,para,2022-06-19,1,0
35.0,1506420,belem,para,2022-06-20,1,0
45.0,1506420,belem,para,2022-06-21,1,0
27.0,1506420,belem,para,2022-06-22,1,0
26.0,1506420,belem,para,2022-06-23,1,0
17.0,1506420,belem,para,2022-06-24,1,0
12.0,1506420,belem,para,2022-06-25,1,0
28.0,1506420,belem,para,2022-06-26,1,0
54.0,1506420,belem,para,2022-06-27,1,0
65.0,1506420,belem,para,2022-06-28,1,0
41.0,1506420,belem,para,2022-06-29,1,0
44.0,1506420,belem,para,2022-06-30,1,0
64.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-01,0,1
121.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-02,0,1
73.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-03,0,1
44.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-04,0,1
101.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-05,0,1
22.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-06,0,1
147.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-07,0,1
110.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-08,0,1
52.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-09,0,1
96.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-10,0,1
14.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-11,0,1
11.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-12,0,1
70.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-13,0,1
115.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-14,0,1
81.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-15,0,1
81.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-16,0,1
27.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-17,0,1
0.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-18,0,1
59.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-19,0,1
0.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-20,0,1
100.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-21,0,1
46.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-22,0,1
121.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-23,0,1
149.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-24,0,1
72.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-25,0,1
61.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-26,0,1
91.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-27,0,1
107.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-28,0,1
200.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-29,0,1
62.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-30,0,1
91.0,1492530,porto_alegre,rio_grande_do_sul,2022-03-31,0,1
78.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-01,0,1
28.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-02,0,1
81.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-03,0,1
84.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-04,0,1
88.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-05,0,1
155.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-06,0,1
24.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-07,0,1
75.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-08,0,1
88.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-09,0,1
84.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-10,0,1
161.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-11,0,1
133.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-12,0,1
115.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-13,0,1
146.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-14,0,1
41.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-15,0,1
41.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-16,0,1
94.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-17,0,1
148.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-18,0,1
85.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-19,0,1
56.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-20,0,1
80.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-21,0,1
114.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-22,0,1
66.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-23,0,1
66.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-24,0,1
164.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-25,0,1
95.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-26,0,1
146.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-27,0,1
134.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-28,0,1
75.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-29,0,1
50.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-30,0,1
106.73093308140488,1492530,porto_alegre,rio_grande_do_sul,2022-05-01,1,1
177.00551138191548,1492530,porto_alegre,rio_grande_do_sul,2022-05-02,1,1
154.17325517671105,1492530,porto_alegre,rio_grande_do_sul,2022-05-03,1,1
131.7591433323115,1492530,porto_alegre,rio_grande_do_sul,2022-05-04,1,1
78.77065036263932,1492530,porto_alegre,rio_grande_do_sul,2022-05-05,1,1
97.41178362751135,1492530,porto_alegre,rio_grande_do_sul,2022-05-06,1,1
34.8886120658024,1492530,porto_alegre,rio_grande_do_sul,2022-05-07,1,1
71.11394349855378,1492530,porto_alegre,rio_grande_do_sul,2022-05-08,1,1
220.1325129101845,1492530,porto_alegre,rio_grande_do_sul,2022-05-09,1,1
153.2094259294028,1492530,porto_alegre,rio_grande_do_sul,2022-05-10,1,1
129.90429836598298,1492530,porto_alegre,rio_grande_do_sul,2022-05-11,1,1
85.10226725088489,1492530,porto_alegre,rio_grande_do_sul,2022-05-12,1,1
70.03055880926672,1492530,porto_alegre,rio_grande_do_sul,2022-05-13,1,1
43.827301928012076,1492530,porto_alegre,rio_grande_do_sul,2022-05-14,1,1
39.801412117118346,1492530,porto_alegre,rio_grande_do_sul,2022-05-15,1,1
284.8980028539436,1492530,porto_alegre,rio_grande_do_sul,2022-05-16,1,1
154.80113593112046,1492530,porto_alegre,rio_grande_do_sul,2022-05-17,1,1
66.21189386663855,1492530,porto_alegre,rio_grande_do_sul,2022-05-18,1,1
125.34540864296414,1492530,porto_alegre,rio_grande_do_sul,2022-05-19,1,1
191.28358802994012,1492530,porto_alegre,rio_grande_do_sul,2022-05-20,1,1
171.03970045791692,1492530,porto_alegre,rio_grande_do_sul,2022-05-21,1,1
105.6,1492530,porto_alegre,rio_grande_do_sul,2022-05-22,1,1
270.14681661110245,1492530,porto_alegre,rio_grande_do_sul,2022-05-23,1,1
280.54926244391214,1492530,porto_alegre,rio_grande_do_sul,2022-05-24,1,1
242.75756357434827,1492530,porto_alegre,rio_grande_do_sul,2022-05-25,1,1
247.50636516814885,1492530,porto_alegre,rio_grande_do_sul,2022-05-26,1,1
107.8917008004779,1492530,porto_alegre,rio_grande_do_sul,2022-05-27,1,1
103.74003364790337,1492530,porto_alegre,rio_grande_do_sul,2022-05-28,1,1
67.35623589050796,1492530,porto_alegre,rio_grande_do_sul,2022-05-29,1,1
262.96381156807246,1492530,porto_alegre,rio_grande_do_sul,2022-05-30,1,1
163.9013078514753,1492530,porto_alegre,rio_grande_do_sul,2022-05-31,1,1
196.61558295894093,1492530,porto_alegre,rio_grande_do_sul,2022-06-01,1,1
111.14034415756322,1492530,porto_alegre,rio_grande_do_sul,2022-06-02,1,1
173.06990706839946,1492530,porto_alegre,rio_grande_do_sul,2022-06-03,1,1
169.97573781672475,1492530,porto_alegre,rio_grande_do_sul,2022-06-04,1,1
112.14121859387328,1492530,porto_alegre,rio_grande_do_sul,2022-06-05,1,1
142.2381876528867,1492530,porto_alegre,rio_grande_do_sul,2022-06-06,1,1
213.25282361698433,1492530,porto_alegre,rio_grande_do_sul,2022-06-07,1,1
176.91113278166534,1492530,porto_alegre,rio_grande_do_sul,2022-06-08,1,1
88.68403878136353,1492530,porto_alegre,rio_grande_do_sul,2022-06-09,1,1
96.9799508369634,1492530,porto_alegre,rio_grande_do_sul,2022-06-10,1,1
96.43748551152636,1492530,porto_alegre,rio_grande_do_sul,2022-06-11,1,1
95.93791737654371,1492530,porto_alegre,rio_grande_do_sul,2022-06-12,1,1
203.9528776048223,1492530,porto_alegre,rio_grande_do_sul,2022-06-13,1,1
231.9761957376229,1492530,porto_alegre,rio_grande_do_sul,2022-06-14,1,1
151.9068351428333,1492530,porto_alegre,rio_grande_do_sul,2022-06-15,1,1
130.5889525457164,1492530,porto_alegre,rio_grande_do_sul,2022-06-16,1,1
136.6175408706826,1492530,porto_alegre,rio_grande_do_sul,2022-06-17,1,1
