app_download,population,city,state,date,post,treated,app_download_pct,comp_download_pct
84.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-10,0,1,0.005628027577335129,0.05843768634466309
161.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-11,0,1,0.010787052856558997,0.06256490656804219
133.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-12,0,1,0.008911043664113954,0.06106409921408615
115.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-13,0,1,0.007705037754684998,0.060099294486542984
146.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-14,0,1,0.009782047932034866,0.06176090262842288
41.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-15,0,1,0.002747013460365956,0.05613287505108775
41.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-16,0,1,0.002747013460365956,0.05613287505108775
94.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-17,0,1,0.006298030860351216,0.05897368897107596
148.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-18,0,1,0.009916048588638085,0.06186810315370545
85.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-19,0,1,0.0056950279056367376,0.05849128660730438
56.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-20,0,1,0.003752018384890086,0.056936878990707054
80.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-21,0,1,0.005360026264128694,0.05822328529409794
114.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-22,0,1,0.007638037426383389,0.0600456942239017
66.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-23,0,1,0.004422021667906173,0.05747288161711992
66.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-24,0,1,0.004422021667906173,0.05747288161711992
164.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-25,0,1,0.010988053841463823,0.06272570735596604
95.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-26,0,1,0.006365031188652824,0.059027289233717244
146.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-27,0,1,0.009782047932034866,0.06176090262842288
134.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-28,0,1,0.008978043992415563,0.06111769947672743
75.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-29,0,1,0.005025024622620651,0.0579552839808915
50.0,1492530,porto_alegre,rio_grande_do_sul,2022-04-30,0,1,0.003350016415080434,0.05661527741485933
106.73093308140488,1492530,porto_alegre,rio_grande_do_sul,2022-05-01,1,1,0.007151007556391154,0.05965607032790791
177.00551138191548,1492530,porto_alegre,rio_grande_do_sul,2022-05-02,1,1,0.011859427373782469,0.06342280618182096
154.17325517671105,1492530,porto_alegre,rio_grande_do_sul,2022-05-03,1,1,0.010329658712167329,0.06219899125252885
131.7591433323115,1492530,porto_alegre,rio_grande_do_sul,2022-05-04,1,1,0.008827905860003584,0.06099758897079785
78.77065036263932,1492530,porto_alegre,rio_grande_do_sul,2022-05-05,1,1,0.005277659434828065,0.058157391830657434
97.41178362751135,1492530,porto_alegre,rio_grande_do_sul,2022-05-06,1,1,0.00652662148348853,0.059156561469585804
34.8886120658024,1492530,porto_alegre,rio_grande_do_sul,2022-05-07,1,1,0.0023375484623962264,0.05580530305271197
71.11394349855378,1492530,porto_alegre,rio_grande_do_sul,2022-05-08,1,1,0.004764657561225153,0.05774699033177511
220.1325129101845,1492530,porto_alegre,rio_grande_do_sul,2022-05-09,1,1,0.014748950634840472,0.06573442479066736
153.2094259294028,1492530,porto_alegre,rio_grande_do_sul,2022-05-10,1,1,0.010265081836170985,0.062147329751731775
129.90429836598298,1492530,porto_alegre,rio_grande_do_sul,2022-05-11,1,1,0.008703630638310988,0.06089816879344377
85.10226725088489,1492530,porto_alegre,rio_grande_do_sul,2022-05-12,1,1,0.005701879845020528,0.058496768158811406
70.03055880926672,1492530,porto_alegre,rio_grande_do_sul,2022-05-13,1,1,0.004692070431365984,0.05768892062788777
43.827301928012076,1492530,porto_alegre,rio_grande_do_sul,2022-05-14,1,1,0.002936443617750536,0.056284419176995414
39.801412117118346,1492530,porto_alegre,rio_grande_do_sul,2022-05-15,1,1,0.002666707678714555,0.05606863042576663
284.8980028539436,1492530,porto_alegre,rio_grande_do_sul,2022-05-16,1,1,0.019088259723686867,0.06920587206174447
154.80113593112046,1492530,porto_alegre,rio_grande_do_sul,2022-05-17,1,1,0.010371726928847023,0.06223264582587261
66.21189386663855,1492530,porto_alegre,rio_grande_do_sul,2022-05-18,1,1,0.004436218626536053,0.05748423918402383
125.34540864296414,1492530,porto_alegre,rio_grande_do_sul,2022-05-19,1,1,0.008398183530177895,0.0606538111069373
191.28358802994012,1492530,porto_alegre,rio_grande_do_sul,2022-05-20,1,1,0.012816063196715652,0.06418811484016751
171.03970045791692,1492530,porto_alegre,rio_grande_do_sul,2022-05-21,1,1,0.011459716083289242,0.06310303714942639
105.6,1492530,porto_alegre,rio_grande_do_sul,2022-05-22,1,1,0.0070752346686498765,0.059595452017714885
270.14681661110245,1492530,porto_alegre,rio_grande_do_sul,2022-05-23,1,1,0.018099925402578335,0.06841520460485766
280.54926244391214,1492530,porto_alegre,rio_grande_do_sul,2022-05-24,1,1,0.018796892688516288,0.06897277843360802
242.75756357434827,1492530,porto_alegre,rio_grande_do_sul,2022-05-25,1,1,0.016264836457179976,0.06694713344853898
247.50636516814885,1492530,porto_alegre,rio_grande_do_sul,2022-05-26,1,1,0.016583007723003813,0.06720167046119804
107.8917008004779,1492530,porto_alegre,rio_grande_do_sul,2022-05-27,1,1,0.0072287793746509555,0.05971828778251575
103.74003364790337,1492530,porto_alegre,rio_grande_do_sul,2022-05-28,1,1,0.006950616312429456,0.05949575733273855
67.35623589050796,1492530,porto_alegre,rio_grande_do_sul,2022-05-29,1,1,0.0045128899178246305,0.05754557621705469
262.96381156807246,1492530,porto_alegre,rio_grande_do_sul,2022-05-30,1,1,0.017618661706503218,0.06803019364799756
163.9013078514753,1492530,porto_alegre,rio_grande_do_sul,2022-05-31,1,1,0.010981441435111879,0.0627204174308845
196.61558295894093,1492530,porto_alegre,rio_grande_do_sul,2022-06-01,1,1,0.01317330860746122,0.06447391116876397
111.14034415756322,1492530,porto_alegre,rio_grande_do_sul,2022-06-02,1,1,0.007446439546110511,0.059892415919683396
173.06990706839946,1492530,porto_alegre,rio_grande_do_sul,2022-06-03,1,1,0.011595740592711666,0.06321185675696431
169.97573781672475,1492530,porto_alegre,rio_grande_do_sul,2022-06-04,1,1,0.011388430237028721,0.06304600847241797
112.14121859387328,1492530,porto_alegre,rio_grande_do_sul,2022-06-05,1,1,0.007513498461931973,0.05994606305234057
142.2381876528867,1492530,porto_alegre,rio_grande_do_sul,2022-06-06,1,1,0.00953000526976923,0.06155926849861037
213.25282361698433,1492530,porto_alegre,rio_grande_do_sul,2022-06-07,1,1,0.014288009193582998,0.0653656716376614
176.91113278166534,1492530,porto_alegre,rio_grande_do_sul,2022-06-08,1,1,0.011853103976581063,0.06341774746405984
88.68403878136353,1492530,porto_alegre,rio_grande_do_sul,2022-06-09,1,1,0.005941859713463952,0.05868875205356614
96.9799508369634,1492530,porto_alegre,rio_grande_do_sul,2022-06-10,1,1,0.006497688544750417,0.059133415118595316
96.43748551152636,1492530,porto_alegre,rio_grande_do_sul,2022-06-11,1,1,0.006461343189853896,0.059104338834678104
95.93791737654371,1492530,porto_alegre,rio_grande_do_sul,2022-06-12,1,1,0.006427871960801036,0.05907756185143582
203.9528776048223,1492530,porto_alegre,rio_grande_do_sul,2022-06-13,1,1,0.013664909757580907,0.06486719208885972
231.9761957376229,1492530,porto_alegre,rio_grande_do_sul,2022-06-14,1,1,0.01554248127257897,0.06636924930085816
151.9068351428333,1492530,porto_alegre,rio_grande_do_sul,2022-06-15,1,1,0.010177807825828177,0.06207751054345753
130.5889525457164,1492530,porto_alegre,rio_grande_do_sul,2022-06-16,1,1,0.008749502693126195,0.06093486643729594
136.6175408706826,1492530,porto_alegre,rio_grande_do_sul,2022-06-17,1,1,0.009153420090094176,0.06125800035487033
119.57002598723318,1492530,porto_alegre,rio_grande_do_sul,2022-06-18,1,1,0.008011230996176505,0.06034424907973619
116.04311062313108,1492530,porto_alegre,rio_grande_do_sul,2022-06-19,1,1,0.007774926508889677,0.06015520548990673
136.30788101894723,1492530,porto_alegre,rio_grande_do_sul,2022-06-20,1,1,0.009132672778366078,0.061241402505487846
242.41861392006305,1492530,porto_alegre,rio_grande_do_sul,2022-06-21,1,1,0.016242126719065147,0.06692896565804711
123.35249920479146,1492530,porto_alegre,rio_grande_do_sul,2022-06-22,1,1,0.00826465794354495,0.06054699063763094
104.63828442659798,1492530,porto_alegre,rio_grande_do_sul,2022-06-23,1,1,0.007010799409499171,0.05954390381039432
123.6917135084437,1492530,porto_alegre,rio_grande_do_sul,2022-06-24,1,1,0.008287385413254253,0.06056517261339839
50.6339406507776,1492530,porto_alegre,rio_grande_do_sul,2022-06-25,1,1,0.003392490646806269,0.05664925680024
164.48997974886007,1492530,porto_alegre,rio_grande_do_sul,2022-06-26,1,1,0.011020882645498586,0.06275197039919385
249.7335942424917,1492530,porto_alegre,rio_grande_do_sul,2022-06-27,1,1,0.016732232802187674,0.06732105052454512
189.6415923688072,1492530,porto_alegre,rio_grande_do_sul,2022-06-28,1,1,0.012706048948349931,0.06410010344147493
109.75295967693951,1492530,porto_alegre,rio_grande_do_sul,2022-06-29,1,1,0.007353484330428167,0.059818051747137516
136.80750809693427,1492530,porto_alegre,rio_grande_do_sul,2022-06-30,1,1,0.009166147956619583,0.06126818264809065
251.0,1404694,guarulhos,sao_paulo,2022-03-01,0,0,0.017868660363039923,0.06861280819879632
326.0,1404694,guarulhos,sao_paulo,2022-03-02,0,0,0.02320790150737456,0.07288420111426404
251.0,1404694,guarulhos,sao_paulo,2022-03-03,0,0,0.017868660363039923,0.06861280819879632
191.0,1404694,guarulhos,sao_paulo,2022-03-04,0,0,0.013597267447572212,0.06519569386642216
91.0,1404694,guarulhos,sao_paulo,2022-03-05,0,0,0.006478279255126027,0.0595005033124652
213.0,1404694,guarulhos,sao_paulo,2022-03-06,0,0,0.015163444849910371,0.06644863578829269
366.0,1404694,guarulhos,sao_paulo,2022-03-07,0,0,0.026055496784353035,0.07516227733584681
319.0,1404694,guarulhos,sao_paulo,2022-03-08,0,0,0.022709572333903326,0.07248553777548705
239.0,1404694,guarulhos,sao_paulo,2022-03-09,0,0,0.01701438177994638,0.06792938533232148
220.0,1404694,guarulhos,sao_paulo,2022-03-10,0,0,0.015661774023381606,0.06684729912706967
97.0,1404694,guarulhos,sao_paulo,2022-03-11,0,0,0.006905418546672798,0.05984221474570262
56.0,1404694,guarulhos,sao_paulo,2022-03-12,0,0,0.003986633387769863,0.05750718661858027
171.0,1404694,guarulhos,sao_paulo,2022-03-13,0,0,0.012173469809082975,0.06405665575563077
219.0,1404694,guarulhos,sao_paulo,2022-03-14,0,0,0.015590584141457142,0.0667903472215301
321.0,1404694,guarulhos,sao_paulo,2022-03-15,0,0,0.02285195209775225,0.07259944158656619
366.0,1404694,guarulhos,sao_paulo,2022-03-16,0,0,0.026055496784353035,0.07516227733584681
358.0,1404694,guarulhos,sao_paulo,2022-03-17,0,0,0.02548597772895734,0.07470666209153026
229.0,1404694,guarulhos,sao_paulo,2022-03-18,0,0,0.01630248296070176,0.06735986627692579
210.0,1404694,guarulhos,sao_paulo,2022-03-19,0,0,0.014949875204136986,0.06627778007167397
359.0,1404694,guarulhos,sao_paulo,2022-03-20,0,0,0.025557167610881802,0.07476361399706982
431.0,1404694,guarulhos,sao_paulo,2022-03-21,0,0,0.030682839109443052,0.07886415119591883
349.0,1404694,guarulhos,sao_paulo,2022-03-22,0,0,0.024845268791637183,0.07419409494167413
310.0,1404694,guarulhos,sao_paulo,2022-03-23,0,0,0.02206886339658317,0.07197297062563092
415.0,1404694,guarulhos,sao_paulo,2022-03-24,0,0,0.029543800998651663,0.07795292070728571
378.0,1404694,guarulhos,sao_paulo,2022-03-25,0,0,0.026909775367446577,0.07584570020232166
327.0,1404694,guarulhos,sao_paulo,2022-03-26,0,0,0.023279091389299022,0.0729411530198036
461.0,1404694,guarulhos,sao_paulo,2022-03-27,0,0,0.032818535567176906,0.08057270836210591
552.0,1404694,guarulhos,sao_paulo,2022-03-28,0,0,0.03929681482230293,0.08575533176620673
419.0,1404694,guarulhos,sao_paulo,2022-03-29,0,0,0.02982856052634951,0.07818072832944399
500.0,1404694,guarulhos,sao_paulo,2022-03-30,0,0,0.03559494096223092,0.08279383267814912
443.0,1404694,guarulhos,sao_paulo,2022-03-31,0,0,0.031537117692536594,0.07954757406239367
181.0,1404694,guarulhos,sao_paulo,2022-04-01,0,0,0.012885368628327593,0.06462617481102646
215.0,1404694,guarulhos,sao_paulo,2022-04-02,0,0,0.015305824613759296,0.06656253959937182
260.0,1404694,guarulhos,sao_paulo,2022-04-03,0,0,0.01850936930036008,0.06912537534865244
343.0,1404694,guarulhos,sao_paulo,2022-04-04,0,0,0.02441812950009041,0.07385238350843672
250.0,1404694,guarulhos,sao_paulo,2022-04-05,0,0,0.01779747048111546,0.06855585629325675
277.0,1404694,guarulhos,sao_paulo,2022-04-06,0,0,0.01971959729307593,0.07009355774282512
205.0,1404694,guarulhos,sao_paulo,2022-04-07,0,0,0.014593925794514677,0.06599302054397613
162.0,1404694,guarulhos,sao_paulo,2022-04-08,0,0,0.011532760871762818,0.06354408860577464
122.0,1404694,guarulhos,sao_paulo,2022-04-09,0,0,0.008685165594784345,0.06126601238419186
103.0,1404694,guarulhos,sao_paulo,2022-04-10,0,0,0.007332557838219569,0.06018392617894004
257.0,1404694,guarulhos,sao_paulo,2022-04-11,0,0,0.018295799654586692,0.06895451963203374
307.0,1404694,guarulhos,sao_paulo,2022-04-12,0,0,0.021855293750809784,0.07180211490901221
254.0,1404694,guarulhos,sao_paulo,2022-04-13,0,0,0.01808223000881331,0.06878366391541503
222.0,1404694,guarulhos,sao_paulo,2022-04-14,0,0,0.01580415378723053,0.0669612029381488
241.0,1404694,guarulhos,sao_paulo,2022-04-15,0,0,0.017156761543795303,0.06804328914340063
190.0,1404694,guarulhos,sao_paulo,2022-04-16,0,0,0.01352607756564775,0.06513874196088258
301.0,1404694,guarulhos,sao_paulo,2022-04-17,0,0,0.021428154459263014,0.0714604034757748
585.0,1404694,guarulhos,sao_paulo,2022-04-18,0,0,0.041646080925810174,0.08763474464901252
372.0,1404694,guarulhos,sao_paulo,2022-04-19,0,0,0.026482636075899804,0.07550398876908422
407.0,1404694,guarulhos,sao_paulo,2022-04-20,0,0,0.028974281943255967,0.07749730546296915
373.0,1404694,guarulhos,sao_paulo,2022-04-21,0,0,0.026553825957824267,0.07556094067462381
338.0,1404694,guarulhos,sao_paulo,2022-04-22,0,0,0.0240621800904681,0.07356762398073888
311.0,1404694,guarulhos,sao_paulo,2022-04-23,0,0,0.022140053278507633,0.07202992253117049
431.0,1404694,guarulhos,sao_paulo,2022-04-24,0,0,0.030682839109443052,0.07886415119591883
601.0,1404694,guarulhos,sao_paulo,2022-04-25,0,0,0.042785119036601565,0.08854597513764563
524.0,1404694,guarulhos,sao_paulo,2022-04-26,0,0,0.037303498128418,0.08416067841109878
503.0,1404694,guarulhos,sao_paulo,2022-04-27,0,0,0.03580851060800431,0.08296468839476784
528.0,1404694,guarulhos,sao_paulo,2022-04-28,0,0,0.03758825765611585,0.08438848603325708
451.0,1404694,guarulhos,sao_paulo,2022-04-29,0,0,0.032106636747932286,0.08000318930671022
533.0,1404694,guarulhos,sao_paulo,2022-04-30,0,0,0.03794420706573816,0.08467324556095493
218.0,1404694,guarulhos,sao_paulo,2022-05-01,1,0,0.01551939425953268,0.06673339531599053
460.0,1404694,guarulhos,sao_paulo,2022-05-02,1,0,0.03274734568525245,0.08051575645656635
287.0,1404694,guarulhos,sao_paulo,2022-05-03,1,0,0.02043149611232055,0.07066307679822083
474.0,1404694,guarulhos,sao_paulo,2022-05-04,1,0,0.033744004032194914,0.08131308313412032
279.0,1404694,guarulhos,sao_paulo,2022-05-05,1,0,0.019861977056924853,0.07020746155390427
323.0,1404694,guarulhos,sao_paulo,2022-05-06,1,0,0.022994331861601176,0.07271334539764533
85.0,1404694,guarulhos,sao_paulo,2022-05-07,1,0,0.006051139963579257,0.05915879187922779
302.0,1404694,guarulhos,sao_paulo,2022-05-08,1,0,0.021499344341187474,0.07151735538131436
376.0,1404694,guarulhos,sao_paulo,2022-05-09,1,0,0.02676739560359765,0.0757317963912425
334.0,1404694,guarulhos,sao_paulo,2022-05-10,1,0,0.023777420562770255,0.07333981635858058
326.0,1404694,guarulhos,sao_paulo,2022-05-11,1,0,0.02320790150737456,0.07288420111426404
187.0,1404694,guarulhos,sao_paulo,2022-05-12,1,0,0.013312507919874364,0.06496788624426388
225.0,1404694,guarulhos,sao_paulo,2022-05-13,1,0,0.016017723433003915,0.06713205865476751
267.0,1404694,guarulhos,sao_paulo,2022-05-14,1,0,0.01900769847383131,0.06952403868742943
219.0,1404694,guarulhos,sao_paulo,2022-05-15,1,0,0.015590584141457142,0.0667903472215301
572.0,1404694,guarulhos,sao_paulo,2022-05-16,1,0,0.04072061246079217,0.08689436987699811
443.0,1404694,guarulhos,sao_paulo,2022-05-17,1,0,0.031537117692536594,0.07954757406239367
324.0,1404694,guarulhos,sao_paulo,2022-05-18,1,0,0.023065521743525635,0.07277029730318489
370.0,1404694,guarulhos,sao_paulo,2022-05-19,1,0,0.02634025631205088,0.07539008495800509
299.0,1404694,guarulhos,sao_paulo,2022-05-20,1,0,0.02128577469541409,0.07134649966469565
311.0,1404694,guarulhos,sao_paulo,2022-05-21,1,0,0.022140053278507633,0.07202992253117049
308.0,1404694,guarulhos,sao_paulo,2022-05-22,1,0,0.021926483632734247,0.07185906681455179
605.0,1404694,guarulhos,sao_paulo,2022-05-23,1,0,0.04306987856429941,0.08877378275980391
623.0,1404694,guarulhos,sao_paulo,2022-05-24,1,0,0.04435129643893972,0.08979891705951618
519.0,1404694,guarulhos,sao_paulo,2022-05-25,1,0,0.03694754871879569,0.08387591888340094
415.0,1404694,guarulhos,sao_paulo,2022-05-26,1,0,0.029543800998651663,0.07795292070728571
464.0,1404694,guarulhos,sao_paulo,2022-05-27,1,0,0.033032105212950295,0.08074356407872461
268.0,1404694,guarulhos,sao_paulo,2022-05-28,1,0,0.019078888355755774,0.069580990592969
524.0,1404694,guarulhos,sao_paulo,2022-05-29,1,0,0.037303498128418,0.08416067841109878
622.0,1404694,guarulhos,sao_paulo,2022-05-30,1,0,0.04428010655701527,0.08974196515397659
551.0,1404694,guarulhos,sao_paulo,2022-05-31,1,0,0.03922562494037848,0.08569837986066717
381.0,1404694,guarulhos,sao_paulo,2022-06-01,1,0,0.02712334501321996,0.07601655591894035
366.0,1404694,guarulhos,sao_paulo,2022-06-02,1,0,0.026055496784353035,0.07516227733584681
301.0,1404694,guarulhos,sao_paulo,2022-06-03,1,0,0.021428154459263014,0.0714604034757748
352.0,1404694,guarulhos,sao_paulo,2022-06-04,1,0,0.025058838437410566,0.07436495065829282
243.0,1404694,guarulhos,sao_paulo,2022-06-05,1,0,0.017299141307644227,0.06815719295447976
439.0,1404694,guarulhos,sao_paulo,2022-06-06,1,0,0.03125235816483875,0.07931976644023538
489.0,1404694,guarulhos,sao_paulo,2022-06-07,1,0,0.03481185226106184,0.08216736171721385
336.0,1404694,guarulhos,sao_paulo,2022-06-08,1,0,0.023919800326619178,0.07345372016965973
299.0,1404694,guarulhos,sao_paulo,2022-06-09,1,0,0.02128577469541409,0.07134649966469565
228.0,1404694,guarulhos,sao_paulo,2022-06-10,1,0,0.016231293078777298,0.06730291437138622
177.0,1404694,guarulhos,sao_paulo,2022-06-11,1,0,0.012600609100629746,0.06439836718886818
284.0,1404694,guarulhos,sao_paulo,2022-06-12,1,0,0.020217926466547163,0.07049222108160211
417.0,1404694,guarulhos,sao_paulo,2022-06-13,1,0,0.029686180762500586,0.07806682451836484
387.0,1404694,guarulhos,sao_paulo,2022-06-14,1,0,0.027550484304766733,0.07635826735217775
453.0,1404694,guarulhos,sao_paulo,2022-06-15,1,0,0.03224901651178121,0.08011709311778936
240.0,1404694,guarulhos,sao_paulo,2022-06-16,1,0,0.01708557166187084,0.06798633723786106
359.0,1404694,guarulhos,sao_paulo,2022-06-17,1,0,0.025557167610881802,0.07476361399706982
233.0,1404694,guarulhos,sao_paulo,2022-06-18,1,0,0.016587242488399608,0.06758767389908407
380.0,1404694,guarulhos,sao_paulo,2022-06-19,1,0,0.0270521551312955,0.07595960401340078
598.0,1404694,guarulhos,sao_paulo,2022-06-20,1,0,0.04257154939082818,0.08837511942102694
554.0,1404694,guarulhos,sao_paulo,2022-06-21,1,0,0.03943919458615186,0.08586923557728587
581.0,1404694,guarulhos,sao_paulo,2022-06-22,1,0,0.04136132139811233,0.08740693702685425
473.0,1404694,guarulhos,sao_paulo,2022-06-23,1,0,0.03367281415027045,0.08125613122858076
460.0,1404694,guarulhos,sao_paulo,2022-06-24,1,0,0.03274734568525245,0.08051575645656635
447.0,1404694,guarulhos,sao_paulo,2022-06-25,1,0,0.03182187722023444,0.07977538168455192
442.0,1404694,guarulhos,sao_paulo,2022-06-26,1,0,0.03146592781061213,0.07949062215685408
659.0,1404694,guarulhos,sao_paulo,2022-06-27,1,0,0.04691413218822035,0.09184918565894067
623.0,1404694,guarulhos,sao_paulo,2022-06-28,1,0,0.04435129643893972,0.08979891705951618
581.0,1404694,guarulhos,sao_paulo,2022-06-29,1,0,0.04136132139811233,0.08740693702685425
327.0,1404694,guarulhos,sao_paulo,2022-06-30,1,0,0.023279091389299022,0.0729411530198036
326.0,1223237,campinas,sao_paulo,2022-03-01,0,0,0.026650600006376524,0.08712947695336226
172.0,1223237,campinas,sao_paulo,2022-03-02,0,0,0.014061052764100497,0.07705783915954145
292.0,1223237,campinas,sao_paulo,2022-03-03,0,0,0.023871089576263636,0.08490586860927195
154.0,1223237,campinas,sao_paulo,2022-03-04,0,0,0.012589547242276027,0.07588063474208187
122.0,1223237,campinas,sao_paulo,2022-03-05,0,0,0.00997353742569919,0.07378782688882041
140.0,1223237,campinas,sao_paulo,2022-03-06,0,0,0.011445042947523661,0.07496503130627998
349.0,1223237,campinas,sao_paulo,2022-03-07,0,0,0.028530857062041125,0.08863368259789395
232.0,1223237,campinas,sao_paulo,2022-03-08,0,0,0.018966071170182067,0.08098185388440671
182.0,1223237,campinas,sao_paulo,2022-03-09,0,0,0.014878555831780759,0.07771184161368566
55.0,1223237,campinas,sao_paulo,2022-03-10,0,0,0.004496266872241438,0.0694060104460542
92.0,1223237,campinas,sao_paulo,2022-03-11,0,0,0.0075210282226584055,0.07182581952638778
129.0,1223237,campinas,sao_paulo,2022-03-12,0,0,0.010545789573075373,0.07424562860672135
126.0,1223237,campinas,sao_paulo,2022-03-13,0,0,0.010300538652771295,0.07404942787047808
132.0,1223237,campinas,sao_paulo,2022-03-14,0,0,0.010791040493379452,0.07444182934296462
310.0,1223237,campinas,sao_paulo,2022-03-15,0,0,0.025342595098088106,0.08608307302673153
227.0,1223237,campinas,sao_paulo,2022-03-16,0,0,0.018557319636341937,0.0806548526573346
199.0,1223237,campinas,sao_paulo,2022-03-17,0,0,0.016268311046837205,0.07882364578573081
129.0,1223237,campinas,sao_paulo,2022-03-18,0,0,0.010545789573075373,0.07424562860672135
167.0,1223237,campinas,sao_paulo,2022-03-19,0,0,0.013652301230260367,0.07673083793246935
209.0,1223237,campinas,sao_paulo,2022-03-20,0,0,0.017085814114517466,0.07947764823987502
387.0,1223237,campinas,sao_paulo,2022-03-21,0,0,0.03163736871922612,0.09111889192364193
439.0,1223237,campinas,sao_paulo,2022-03-22,0,0,0.03588838467116348,0.09451970468519183
309.0,1223237,campinas,sao_paulo,2022-03-23,0,0,0.02526084479132008,0.08601767278131711
279.0,1223237,campinas,sao_paulo,2022-03-24,0,0,0.022808335588279296,0.08405566541888448
226.0,1223237,campinas,sao_paulo,2022-03-25,0,0,0.01847556932957391,0.08058945241192017
250.0,1223237,campinas,sao_paulo,2022-03-26,0,0,0.020437576692006538,0.08215905830186628
313.0,1223237,campinas,sao_paulo,2022-03-27,0,0,0.025587846018392185,0.08627927376297481
557.0,1223237,campinas,sao_paulo,2022-03-28,0,0,0.045534920869790566,0.10223693364409349
414.0,1223237,campinas,sao_paulo,2022-03-29,0,0,0.03384462700196283,0.09288469854983131
469.0,1223237,campinas,sao_paulo,2022-03-30,0,0,0.038340893874204265,0.09648171204762446
452.0,1223237,campinas,sao_paulo,2022-03-31,0,0,0.03695113865914782,0.0953699078755793
187.0,1223237,campinas,sao_paulo,2022-04-01,0,0,0.01528730736562089,0.07803884284075777
116.0,1223237,campinas,sao_paulo,2022-04-02,0,0,0.009483035585091034,0.07339542541633387
250.0,1223237,campinas,sao_paulo,2022-04-03,0,0,0.020437576692006538,0.08215905830186628
449.0,1223237,campinas,sao_paulo,2022-04-04,0,0,0.03670588773884374,0.09517370713933604
270.0,1223237,campinas,sao_paulo,2022-04-05,0,0,0.02207258282736706,0.0834670632101547
199.0,1223237,campinas,sao_paulo,2022-04-06,0,0,0.016268311046837205,0.07882364578573081
153.0,1223237,campinas,sao_paulo,2022-04-07,0,0,0.012507796935508,0.07581523449666745
72.0,1223237,campinas,sao_paulo,2022-04-08,0,0,0.005886022087297883,0.07051781461809935
119.0,1223237,campinas,sao_paulo,2022-04-09,0,0,0.009728286505395112,0.07359162615257714
82.0,1223237,campinas,sao_paulo,2022-04-10,0,0,0.006703525154978144,0.07117181707224356
328.0,1223237,campinas,sao_paulo,2022-04-11,0,0,0.026814100619912577,0.08726027744419113
281.0,1223237,campinas,sao_paulo,2022-04-12,0,0,0.022971836201815348,0.08418646590971332
248.0,1223237,campinas,sao_paulo,2022-04-13,0,0,0.020274076078470486,0.08202825781103744
118.0,1223237,campinas,sao_paulo,2022-04-14,0,0,0.009646536198627086,0.07352622590716272
212.0,1223237,campinas,sao_paulo,2022-04-15,0,0,0.017331065034821545,0.07967384897611829
79.0,1223237,campinas,sao_paulo,2022-04-16,0,0,0.006458274234674066,0.0709756163360003
174.0,1223237,campinas,sao_paulo,2022-04-17,0,0,0.01422455337763655,0.07718863965037029
451.0,1223237,campinas,sao_paulo,2022-04-18,0,0,0.036869388352379795,0.09530450763016489
380.0,1223237,campinas,sao_paulo,2022-04-19,0,0,0.031065116571849936,0.090661090205741
312.0,1223237,campinas,sao_paulo,2022-04-20,0,0,0.02550609571162416,0.08621387351756037
324.0,1223237,campinas,sao_paulo,2022-04-21,0,0,0.026487099392840472,0.08699867646253343
229.0,1223237,campinas,sao_paulo,2022-04-22,0,0,0.01872082024987799,0.08078565314816344
320.0,1223237,campinas,sao_paulo,2022-04-23,0,0,0.026160098165768367,0.08673707548087574
273.0,1223237,campinas,sao_paulo,2022-04-24,0,0,0.02231783374767114,0.08366326394639796
508.0,1223237,campinas,sao_paulo,2022-04-25,0,0,0.041529155838157285,0.09903232161878689
485.0,1223237,campinas,sao_paulo,2022-04-26,0,0,0.039648898782492684,0.09752811597425519
427.0,1223237,campinas,sao_paulo,2022-04-27,0,0,0.03490738098994717,0.09373490174021877
352.0,1223237,campinas,sao_paulo,2022-04-28,0,0,0.028776107982345204,0.0888298833341372
345.0,1223237,campinas,sao_paulo,2022-04-29,0,0,0.02820385583496902,0.08837208161623626
344.0,1223237,campinas,sao_paulo,2022-04-30,0,0,0.028122105528200995,0.08830668137082184
237.0,1223237,campinas,sao_paulo,2022-05-01,1,0,0.019374822704022198,0.08130885511147881
336.0,1223237,campinas,sao_paulo,2022-05-02,1,0,0.027468103074056786,0.08778347940750647
373.0,1223237,campinas,sao_paulo,2022-05-03,1,0,0.030492864424473753,0.09020328848784007
