ml_1,ml_2,interest,duration
-0.40501652972094493,-0.8506114130264348,8.3,26.0
0.7460350485142151,-0.43131842460428493,5.5,15.0
0.15769537629296493,0.2832440145996986,7.8,14.0
0.6094713803461889,-0.11009485027842492,8.3,14.0
0.9987251843849005,0.8922165304868983,6.3,3.0
0.2811264620681013,0.9221454250497931,5.4,9.0
-0.31824078458656224,0.4617873689700087,8.6,16.0
-0.37995111272945836,-0.7076775211771877,6.7,27.0
0.9453752870611092,0.7622274895276053,7.1,4.0
0.4291349911583431,0.16718707686472567,8.7,13.0
0.005005912199812723,0.09597373436040235,4.1,18.0
-0.571847673997206,-0.3213284270590129,10.9,21.0
-0.02020883573849397,0.35288083868094966,8.1,13.0
0.5242798440155994,-0.06428638502173678,6.4,14.0
0.9494335310594244,-0.21599445073394907,7.2,10.0
0.3456196357706063,0.20438024120695308,6.7,11.0
-0.9507284726261458,0.405926439217591,10.7,18.0
-0.06965171650485691,-0.9164364945991916,8.4,23.0
0.6553544271074876,-0.9027356340428498,7.7,19.0
0.021034910938676932,0.06815438732083101,9.4,15.0
-0.3117851742469022,-0.7808968192097809,5.6,28.0
0.7222098666239156,-0.5503022614922413,4.0,17.0
0.15518377137616923,0.6993812666563501,7.0,10.0
0.008782500850399222,-0.7344464141603324,6.8,23.0
-0.027424497130442704,-0.7676129183777589,8.5,21.0
0.36298810721977426,-0.5076739722564121,8.7,16.0
-0.08943447880619937,0.07182346916987381,8.3,17.0
0.13423966421327416,-0.0396434050735508,8.1,14.0
-0.42296902671805414,-0.331668735684153,9.2,22.0
-0.6562692711154829,-0.6776194301281291,7.9,28.0
0.6401065814440428,0.36397542888119006,4.5,12.0
-0.3616048839360704,0.5966743104066783,5.3,18.0
-0.7486708150192654,-0.3548476216690213,5.4,28.0
-0.6314759363692448,0.43653175386033327,8.6,19.0
-0.17467598638035975,-0.46865645022466396,7.6,22.0
-0.4291462294066475,-0.14812646625719816,8.1,21.0
0.3901654554495324,0.7037246645729855,6.1,11.0
-0.30019824949425167,-0.5912758824872488,8.3,24.0
0.1717000422454169,-0.1181899735896752,6.6,19.0
-0.6657788680920826,-0.5881195686036611,9.1,27.0
-0.7268297158908124,0.5676115676186377,7.7,18.0
0.8126214694161575,-0.48208415336403343,4.5,18.0
0.7291723680955717,-0.19824927673550197,10.2,12.0
0.7954683711423369,0.24669644689786296,9.9,5.0
-0.01313811299424561,0.6024972457211861,6.7,14.0
-0.8591258867034497,0.2037439882485792,6.5,23.0
-0.37962561666543637,-0.9793019213962388,9.6,26.0
0.7628039885240747,0.8553278723153093,3.5,8.0
-0.15499165565598827,-0.4368999592911378,8.7,21.0
-0.34626524501368894,0.5845120094604728,7.8,15.0
-0.40900623989593443,-0.41736220100303956,7.6,24.0
0.09888695131584102,-0.8087484301637518,8.0,22.0
-0.09544557864054704,-0.5226953420154377,8.9,21.0
-0.2502207739921647,0.5169895456978639,7.4,15.0
-0.15391288389607394,-0.5732088256661829,6.4,24.0
-0.46667060241375546,0.42490056667732135,2.0,23.0
-0.6163543369484905,-0.9078360692539409,8.7,28.0
-0.5963033403127955,-0.7726188332064188,9.0,26.0
-0.9233111760961268,-0.8080935788597026,7.7,30.0
0.8912078282248301,0.5507648382956816,11.3,3.0
0.9130079620732119,-0.942844839683578,9.3,17.0
-0.7942281610982922,0.9732004653837165,12.3,12.0
-0.8523739892312658,-0.42953691321251575,8.7,26.0
-0.1674667782548538,-0.5002559898372543,10.1,19.0
0.5278890170192809,0.47744527633505496,7.5,7.0
0.652071938270598,0.04371074989084622,9.0,9.0
-0.95722060301601,0.8939105662888811,5.6,21.0
-0.4333952451837908,0.17568371500848823,7.4,19.0
0.07061248882552618,-0.159820853392316,9.7,17.0
-0.7298087541897222,-0.7707589190447477,8.9,29.0
0.9399796957201674,0.430481407963593,6.9,6.0
-0.4974103723944703,0.9671686111038515,10.1,8.0
0.06274465169990728,0.39414074743126637,7.4,14.0
-0.7806925409839318,-0.14371127811951556,6.5,26.0
-0.3221880051224184,-0.4059331329755631,10.5,19.0
-0.7537774856897876,-0.930595750770455,11.0,28.0
0.8236936614019115,-0.3466042064263548,9.0,11.0
0.8997231602774518,-0.22590299849490325,8.7,10.0
0.08264107203664617,0.899015649713585,4.9,12.0
-0.3003039392761928,-0.09368736873583616,10.7,19.0
-0.35301681715537314,-0.6342361579609272,7.8,25.0
0.8473563110363516,0.6131501438319238,6.0,9.0
0.23867638066104835,-0.8152518799497572,6.2,23.0
-0.1808149133993513,0.5828320794765744,5.9,15.0
0.5430961313179066,0.943690232969786,9.7,4.0
0.07057915050130048,0.7657315046027582,7.4,11.0
-0.564055683824664,0.7420274803257516,6.4,16.0
-0.5230181168782579,0.7731704630627705,4.8,17.0
-0.4495932282883808,0.07241430725713371,6.4,21.0
-0.967984810785296,-0.8984048055630534,8.8,30.0
-0.48837298664205564,0.041001299847899686,7.2,21.0
0.22266133442104352,-0.6753531428129445,10.1,18.0
0.5067691411764681,-0.01996537234555995,8.3,11.0
-0.7731388347620327,0.6407585424200335,5.2,21.0
0.9444912287926306,-0.7671095300322346,7.2,17.0
-0.022500678600617663,0.31503376531933736,11.4,11.0
-0.8755158634061639,0.1666577333314445,8.8,21.0
0.8799526540098361,0.31013192134757084,6.8,9.0
-0.45665471969378957,0.8972291116679496,7.8,13.0
-0.3805747014419685,0.6374185941784702,4.4,18.0
-0.08130803324103253,0.7628447799970195,5.6,13.0
-0.351255407332282,0.5961662343250413,8.6,13.0
-0.6446437588622569,-0.6216277627781039,6.2,26.0
-0.7457423929992819,-0.9173856383824592,6.8,32.0
0.01937008690000086,-0.24121001569403644,7.9,18.0
-0.8589398614931847,0.36229143966193855,7.1,20.0
0.4196683335702298,-0.9672428645643347,8.2,21.0
-0.3162274599469228,-0.5988156751968041,9.3,23.0
0.9852483377307473,0.4986548604648513,7.3,6.0
-0.8742932013427529,-0.6037325500078976,6.2,31.0
-0.9028564826486292,0.3191097688535798,9.3,20.0
-0.4963819255719728,-0.4135532900316725,7.1,25.0
-0.29677776854018867,-0.48356668777068545,6.6,24.0
0.6264933450052033,0.20404275185500143,5.8,11.0
0.6593477006802584,-0.7376168336873465,6.1,19.0
0.4471718002803655,-0.36695600897921765,9.6,15.0
0.6514543651849254,0.6308023731348151,1.9,12.0
0.4566857787581744,-0.0786982220067356,10.0,12.0
0.7460070123556843,0.015799057268606642,7.4,12.0
-0.07097359386006064,-0.09107986399636259,5.5,21.0
-0.4471236579056834,-0.4669375015238024,9.0,24.0
0.2589166345788987,-0.9781491990715014,14.0,16.0
-0.2708620914655535,-0.6470431963179757,10.7,21.0
-0.8647136327935734,0.45628017043111435,5.5,24.0
0.7116722314925668,-0.04965646201463625,9.5,10.0
0.6681918327329686,0.7150466426544455,8.4,8.0
-0.007374533008287276,0.25960070273187075,8.6,13.0
-0.06796778356648114,0.6116429334927738,5.1,15.0
-0.7622653774850756,0.2777917425599423,4.9,23.0
-0.7482049013756773,-0.8795726013508494,11.8,27.0
0.5955171555897054,0.26620175534156343,6.6,11.0
0.7080198533015072,-0.9637935067450871,6.7,19.0
-0.9886369542536795,0.22872014965203347,6.7,22.0
0.567802867105585,-0.049632158191816655,7.1,14.0
0.07194035118558517,-0.9777315217091418,11.9,22.0
-0.12529747565828964,0.32321948659493804,6.2,17.0
-0.04901438447216311,0.20879220828565992,9.3,14.0
0.4260992244022699,0.142365132880788,3.3,14.0
-0.9952195753109709,0.09025413255923054,6.9,27.0
-0.8746149289656584,0.8113015040585505,8.9,17.0
0.6826703914826326,0.5535153785250859,7.9,8.0
0.99530217658432,0.4358817858798234,8.0,6.0
-0.5168304651570632,0.9128397705975004,5.9,17.0
-0.19976512512422762,-0.5973018730991841,6.2,25.0
0.4038955840920879,0.5005285409385931,3.1,14.0
0.32956733866777754,-0.9846314255255264,8.1,21.0
0.5674669275588988,0.6585528216862344,5.4,8.0
0.8282433899422048,-0.2656120153028374,7.7,12.0
-0.47185977840305804,-0.4307200812251244,9.5,23.0
0.054151013832147044,0.06330308525222184,4.6,17.0
-0.7190120227168955,-0.4816214529086753,7.8,26.0
0.9406225219732496,0.6843103520814617,8.3,3.0
0.5147994068197888,-0.5059197292704456,8.9,16.0
-0.6252982083739469,-0.5944420024856809,9.9,24.0
0.4797062853223104,-0.9307752590695462,10.3,19.0
0.5976675529672217,-0.881541779872576,8.8,17.0
-0.7271028830244868,0.9019014302864541,4.7,19.0
-0.001538888394399418,-0.3415593877263541,10.7,19.0
0.6454750911366496,0.43063718583431476,8.8,9.0
-0.3056591454503128,-0.34068597380751076,6.9,23.0
-0.8990501228538628,0.8996742678496354,4.3,19.0
-0.3118375850551731,-0.7586527618724785,7.6,25.0
0.5639587040588225,-0.30380313518607194,9.8,14.0
-0.7992010879341935,0.5598907314116837,11.8,17.0
-0.3795048920636499,-0.9755389636890359,9.4,27.0
0.7071668018581436,-0.4045950288863829,3.8,18.0
-0.6761293582297747,0.7947155763975369,6.7,16.0
-0.22269601653287685,0.9114111567967262,9.3,10.0
0.10837015694959562,0.7088339981801575,7.8,10.0
-0.6441215568972576,0.7834486841249066,9.9,15.0
0.40130826103209283,0.6832601522634307,10.9,7.0
0.5626138030641108,0.3416164423259884,8.8,8.0
0.2691674355349636,0.9027245353380589,4.9,10.0
0.7236153227167414,0.4947601136919546,7.2,7.0
-0.7385976702795272,-0.09531139396435684,10.9,21.0
-0.9934100319818973,-0.3846147228846364,9.3,26.0
-0.4661194205499657,0.1973203905657459,9.6,18.0
0.6800710689751956,-0.5181259023917606,8.5,14.0
-0.7460537477714175,0.3023540305292032,9.0,18.0
0.5276848460763213,0.5728307501141046,3.0,11.0
0.8586012661665825,0.6125717420975054,4.8,8.0
0.12154425139520697,-0.9366985817009357,7.4,24.0
0.7660786586511357,-0.5983566230525077,8.8,17.0
-0.5037909136769718,0.16297971426488966,8.9,19.0
0.4456435648143078,-0.9523136820741165,3.9,23.0
0.5602659298750219,0.04405431009130578,8.9,11.0
-0.025010601502173158,0.6676601166109284,9.5,11.0
0.2055060402940303,0.7483467553031247,6.7,11.0
-0.8222104994062485,-0.8751457042492481,9.9,28.0
-0.44732669437335226,0.47018084992809306,8.2,16.0
-0.8464112231782803,0.14535944961625247,6.2,24.0
-0.5211180964133701,-0.46877148310339156,6.3,26.0
0.7851436174968798,-0.4446897753814407,8.6,13.0
-0.9383082133880802,-0.7424382891050354,7.0,33.0
-0.006339548673163442,0.6895844882873046,6.5,12.0
0.04533198083232293,0.5968756877912558,4.0,16.0
-0.4284550225011763,0.9225950093303621,6.2,15.0
0.5632468361688465,-0.4935374020359129,8.1,17.0
0.17908758498511657,0.4218347023994393,4.8,15.0
-0.6095100734269798,0.8809252902886575,10.8,13.0
-0.0576273295165981,0.25726868123184654,3.5,19.0
-0.953263123928672,-0.5113685073872125,7.1,28.0
-0.9641865870193371,0.8698423298522542,8.2,19.0
0.46977218118439246,0.49582003422432397,4.4,9.0
-0.6554720417779696,0.597033618477746,7.0,19.0
0.9369642424527915,0.07756502396836407,6.6,10.0
-0.2835793553870596,-0.512738762403518,5.7,25.0
0.3974321568234802,-0.33382936296546073,11.2,14.0
-0.07504799015233155,-0.28235332774886235,8.0,21.0
-0.18107550107309867,0.42881859844509607,7.5,15.0
0.33587136568922493,0.6250620195535657,8.6,8.0
0.252114471607334,-0.18864961842600048,8.9,14.0
0.7537264593705006,0.25508666269341385,4.9,11.0
-0.8311573123943039,-0.048679450987831,6.2,25.0
0.013109521985649186,-0.9657982306818143,8.7,24.0
0.21537006028238603,0.8051337622197865,7.3,9.0
0.2997010516363148,0.9317979814172519,6.1,8.0
0.25096011606895896,-0.11493809739912786,8.4,16.0
-0.26431246524379537,-0.08966156084473131,10.0,17.0
-0.9378458186091363,0.4886072751581445,8.4,20.0
0.4269928084248493,-0.33393571877732375,12.7,12.0
-0.9123211501968489,-0.2618228553040003,8.9,26.0
-0.058571194111775915,-0.895366916024771,9.9,22.0
0.4382463985110219,-0.5986229567580672,4.7,21.0
-0.4529768071447151,-0.7052561282374019,6.3,28.0
-0.94439884809921,0.8364330879864974,8.2,17.0
-0.8145590383714127,-0.8173212616804977,8.6,29.0
-0.7217878322438775,-0.5426946670161874,8.9,26.0
0.33019611802786986,-0.6291431827729548,6.9,20.0
0.3070610556696838,-0.2459630162145363,8.6,17.0
0.9567961155476172,-0.49175926498784794,9.4,14.0
-0.3522444368814692,0.0462791197196335,10.7,16.0
-0.7372584525729813,0.2628351786523191,5.7,21.0
-0.6549370289998895,-0.45528223047274574,10.2,22.0
-0.9356732482230643,-0.9172035133898775,12.5,28.0
0.6477565727443466,0.9536150846917417,7.2,6.0
-0.8476894460781719,0.3648895611616261,6.4,22.0
0.7873201734176034,-0.7782866958317285,9.9,15.0
-0.9031254335381427,0.9517520125193017,6.5,18.0
0.6266237535832209,-0.19356805936757038,6.0,16.0
-0.6084889008902599,0.7926476449705642,5.6,17.0
-0.9538337521132234,0.4065737385831638,7.2,23.0
0.4030905211986069,-0.8341219857297624,8.6,20.0
-0.9946999000667676,0.2101971842879844,5.8,25.0
-0.4046603052567306,-0.11072321353886783,9.3,17.0
-0.8858145901905399,-0.7530644304230476,10.2,27.0
-0.7572664312663042,-0.9879004160318627,11.4,28.0
-0.7491790950786563,0.9699240611978222,6.4,15.0
0.4463806829427317,-0.4172145610165623,5.9,18.0
0.9443094951199162,0.55807684198224,5.1,7.0
-0.510826618939582,-0.4181695275867199,9.1,27.0
-0.20218761188320467,0.437352774904866,6.5,18.0
-0.25122043212253886,-0.6120827955747676,8.8,23.0
-0.4864056145418696,-0.7785088995209923,9.7,24.0
0.42540754818539317,0.47426323692501415,6.5,10.0
-0.45737509139577526,-0.4285635856001193,7.2,25.0
0.028829228679932317,0.5881402145594512,6.6,15.0
-0.7404994525802553,0.1183090079150022,8.8,20.0
0.6959260905669706,-0.3267962067663124,5.3,16.0
0.3747453448647895,-0.8432023147493757,7.9,21.0
0.07751720664828543,-0.48051874859165755,3.1,25.0
0.22817095056515257,-0.905458561320883,4.3,24.0
-0.5512604474098888,0.29914772819858215,7.6,20.0
0.6881116708353645,-0.5200674205594422,3.9,18.0
-0.7551815583707076,-0.6457700558296211,11.2,27.0
0.7623048391851415,-0.31259182620029846,7.2,15.0
0.2262802949950773,-0.005102490534566684,10.3,13.0
0.8807416906960608,0.8174465548467071,9.4,3.0
-0.42367394954501947,0.33233380470475127,5.4,20.0
0.8707625845461529,0.6361671631667873,6.9,5.0
0.27661385793866966,-0.408839673482303,5.0,22.0
-0.9800233859961245,-0.5839090682058419,9.2,27.0
-0.7942178070478851,0.48718587168964755,5.8,22.0
0.18573513561015087,-0.12608040892312866,4.5,19.0
-0.809840037101559,0.3923430267386321,5.5,22.0
0.49575341214707125,-0.9637342612271682,9.7,20.0
0.34394256499368137,0.6901448245183179,5.0,12.0
-0.625316760265793,-0.46690976774291015,7.7,25.0
0.27385115075093713,0.04046245264725101,10.2,11.0
0.13343936090285768,0.5546239350558968,5.4,13.0
-0.5073311577170019,-0.7530035606848935,9.0,27.0
0.4151262728079783,0.545424166499402,7.4,10.0
-0.4973856308116651,0.8048187861882474,8.9,12.0
0.7294554397788424,0.013216511681661824,3.3,13.0
-0.20751538254612245,0.030592082684897992,10.2,17.0
-0.009459264535165213,0.41711512741637646,9.2,13.0
0.3226540218889271,0.7363100351676111,9.3,6.0
0.7659307090573173,0.001614613799168385,5.2,13.0
-0.08766539355699776,-0.859647515567161,8.5,23.0
0.3098015498764155,0.12934639520897706,10.3,12.0
0.19369878019339581,0.7706104844065844,8.8,9.0
-0.8556964311238884,-0.5303658639380864,9.6,28.0
0.2657808556743213,-0.8964943608191225,8.1,22.0
-0.9072658998292025,0.6963995086221464,5.8,19.0
0.011221954114576604,0.46248264029720887,4.9,17.0
-0.786945650785996,-0.5870333417176141,11.0,26.0
0.21735611233475005,-0.9364914900370969,8.6,22.0
0.4419680639281389,0.636212937810948,5.2,11.0
0.5715608235146852,-0.9622967911693607,4.0,25.0
0.18002232218666148,-0.1877055477572367,10.0,16.0
0.9785956826532367,0.37465207952619894,5.1,6.0
-0.280202908664948,0.7463022472877967,3.7,17.0
-0.9773374597798024,0.2618336023516554,10.4,21.0
0.6368430561182354,-0.3116720828220467,9.1,15.0
-0.09533458738172196,-0.35308926258752416,7.4,21.0
0.08516687336133577,-0.6242249159858484,6.6,23.0
0.6940078048506313,-0.3308815046633191,6.7,15.0
-0.476020103620993,-0.8194879212223438,6.1,30.0
-0.34650392630692584,0.9706632945368188,10.0,12.0
-0.806579548040588,0.5029154478084914,7.1,19.0
0.363583801391516,0.44815159844095986,6.2,12.0
-0.5740102689755224,-0.6212698352024404,9.2,25.0
0.7064755180661748,-0.6901550679670745,5.9,18.0
0.22054408308046192,0.32060489817272897,9.4,10.0
0.8227309719521303,0.17750093457035598,6.7,11.0
-0.8780101771696731,0.5423835790333733,5.8,22.0
0.9834168999014172,0.857828854068029,3.4,5.0
-0.20441397916349358,0.12627024271884135,9.2,16.0
0.09132705946249775,0.35701808529909673,8.7,14.0
0.2874681287413363,0.2537338242308642,5.9,14.0
-0.02944336823084126,0.4255682277036239,4.1,16.0
0.055776675566928224,0.6361326345224654,5.1,13.0
-0.16568875839815989,0.42209685665076946,6.3,16.0
-0.6262333098695847,0.19395080502897288,11.9,19.0
0.9388856713991818,0.21397685227195762,5.4,9.0
0.602192281532062,0.24212024633114848,4.2,14.0
0.19578316863868062,0.409177104714175,7.1,13.0
-0.8868363041986376,0.6324217577076698,4.7,19.0
0.7894472897474312,-0.9050494594011675,5.0,22.0
-0.8451888774290399,-0.07109555745478202,7.1,22.0
0.5643634110793525,-0.380841789748245,4.0,18.0
-0.8823363983604573,-0.44033278607738247,9.8,26.0
0.5225348794833806,-0.27297768889127827,7.9,15.0
0.689153361704876,-0.9737774803308352,10.0,17.0
-0.10050062865818221,0.04782737063017728,4.7,20.0
0.10917734673927693,0.37839871318175433,8.6,12.0
0.6751625385656861,-0.4868458868787855,4.1,18.0
0.9413746276178923,0.1306711773441105,7.6,9.0
-0.9644646884192203,-0.909362281324581,7.3,33.0
-0.7404252746385815,-0.08528671507125885,5.4,25.0
0.7282912305406544,0.3187555167453062,6.9,8.0
0.3570969136865332,0.23993742193800727,8.5,10.0
-0.4552716155765868,-0.2554163754605645,4.9,25.0
-0.10974667333251276,0.21459208595592183,5.9,18.0
-0.7776542353068359,-0.7114270876449056,9.4,27.0
-0.9426381685466307,0.2426421605947915,5.2,24.0
0.4639702833654129,-0.5797153979257264,4.1,20.0
0.44814395167924115,0.21987513786596047,6.4,13.0
0.3885759096203627,-0.40387557649323447,10.4,15.0
0.7689004735157878,0.3243531682516876,7.0,8.0
-0.42671945876031603,-0.4286261489375611,7.7,24.0
-0.1527643556384941,0.33971010398211865,8.0,15.0
-0.4988444944233783,-0.528816664495757,9.9,22.0
0.2506154804725862,-0.8252277276574405,5.5,24.0
0.2740338619711835,-0.17920888187665507,6.2,17.0
-0.1844450342621684,0.9143434796772303,5.2,12.0
0.870262040171591,0.6002608549639636,7.8,4.0
-0.02290009229501888,-0.5843569909066071,7.9,23.0
0.8352927088574464,0.5793781241215445,5.9,7.0
0.46091330084427384,-0.7908151095992175,10.4,19.0
0.8773053995907796,-0.6344549132932489,8.0,15.0
0.5154019492053417,-0.6799123232595521,6.8,18.0
-0.5506144316325361,0.9711061856468424,10.6,12.0
0.3793280594722994,0.9227135686297812,9.1,5.0
-0.5231213636333434,0.14948014775371066,6.9,20.0
-0.4187741614968121,0.12331944162311426,6.3,21.0
-0.5571098505168859,-0.13358608883461875,4.5,25.0
-0.0072506232723204,0.8209451312807254,2.1,15.0
-0.13196731441578202,-0.810655067478887,9.0,22.0
0.8142717862185578,-0.28387833884689706,4.7,14.0
0.18626086957133858,0.21296069296333964,6.2,15.0
-0.2804544832296034,0.8161849690567,5.5,14.0
0.24670362446915717,0.5226202861226827,8.7,10.0
-0.316934107945255,-0.18606158082170987,6.6,22.0
0.6726344416948629,0.629075237598397,7.0,7.0
-0.8218311908739493,0.1566230194694207,6.6,25.0
-0.5625739663400453,0.07832696627651536,9.3,19.0
-0.8118991961999109,-0.6937575821375284,8.8,28.0
0.7343122828158233,-0.6985685511641473,8.1,15.0
-0.4558664489566142,-0.8455199377274565,7.2,28.0
0.989458422331571,-0.13000391432234149,4.4,15.0
-0.69619284353665,0.014257717637286671,6.0,24.0
-0.3516631178688363,-0.5099898043271975,7.8,24.0
0.7866515831489771,0.8424101832029793,5.0,6.0
0.27078544399892146,-0.7989206343780542,9.2,22.0
-0.010385353660131713,0.32458218350134405,5.6,16.0
-0.6723541071709607,0.21708721195618308,5.3,22.0
0.5818461433379867,-0.07987306244991976,6.4,14.0
-0.3339548149415219,0.7467033881040193,5.4,13.0
0.5062152239792708,0.4773458143721525,4.7,13.0
0.1656105480913379,-0.3234800838857286,9.9,16.0
0.2333403837025354,-0.4781348138830406,10.2,17.0
-0.34943976761961415,0.6051498876980379,7.8,15.0
-0.8499058445308973,-0.7421647541947209,4.1,31.0
0.19064443563989686,0.4992781160721682,9.2,10.0
0.4869953931588309,-0.5760254632121999,5.0,20.0
0.1521294929131003,-0.47900373342828795,5.4,21.0
0.20231855050117464,0.7337909846826438,5.8,11.0
0.3948382584292889,0.3852406928220349,8.6,10.0
-0.9104024590437796,-0.06574491393151716,6.4,26.0
-0.5526247083683351,-0.9601585433874276,6.2,30.0
0.22772842504623592,-0.7066129491770179,9.9,19.0
-0.7287615589261804,-0.38298360164528034,10.2,24.0
-0.45942456319121305,-0.2667319735241658,7.4,22.0
-0.9099747568492498,-0.0826309186738623,9.3,25.0
-0.5694307620973889,-0.854050752391625,11.2,26.0
-0.9768016671408335,-0.8047380044347503,10.9,28.0
0.6366122999210511,-0.8553893053711545,9.2,19.0
0.17551329002278537,-0.7047120865968048,9.3,21.0
0.09338495607792119,0.892088317210294,10.5,6.0
-0.9887667542894947,-0.7521576777710022,8.3,31.0
0.700248337407749,-0.7126630371475271,9.2,16.0
-0.9998643233754498,-0.7059600192009292,9.3,29.0
0.5746366676994792,0.46033483612105175,7.3,9.0
-0.5620972678548664,-0.3334982301755165,7.5,22.0
0.6404049318996892,0.4340843398905767,7.5,7.0
-0.74175172830429,-0.1122382324639224,9.3,23.0
0.09467980457020309,-0.9167447196005196,6.2,23.0
-0.9410937123153322,0.34721258076404893,7.4,22.0
0.10930163268448156,-0.785699699784113,10.7,19.0
-0.7339891662541325,-0.05025333858579528,6.9,25.0
0.6122087938815908,-0.2213138094325804,7.4,15.0
-0.5275086351206477,0.039491292140527046,6.0,21.0
-0.7681266567455864,-0.013011910189366427,7.9,23.0
-0.9391695866520615,0.4283648833509306,9.0,19.0
0.1482885834518637,0.15139293524558628,5.8,16.0
0.32393975174508394,-0.7213204173435246,9.9,19.0
0.7896620224289166,0.9501670969486329,4.1,6.0
-0.8764568913122046,-0.30166279317282774,11.4,23.0
-0.21617213326764806,0.6517419483874158,9.7,11.0
-0.6738053207763486,-0.645260794572462,5.1,31.0
0.004410376795361826,-0.9370322673382951,10.6,22.0
-0.5231635568882178,0.8602379431565532,7.3,15.0
-0.1779249095212725,0.7441881192982063,7.3,12.0
-0.2627638819181266,0.9530591661833208,4.4,15.0
0.3800062949679248,-0.840543221426814,10.7,20.0
0.48381724786685676,0.4821417542097217,6.2,10.0
-0.15067563679064366,-0.28375306549446755,9.3,18.0
-0.5119841781537746,0.4021600091577393,5.7,20.0
0.5893116281313513,-0.8745276520454135,2.8,23.0
0.6959060397674135,0.7777593328591281,6.2,6.0
0.08003404807830616,0.03928387320345639,8.0,17.0
-0.5008612625846627,-0.004668903261759949,5.7,22.0
0.567792683933483,-0.6994758686360092,8.1,19.0
-0.28793152404250244,0.8941749607508256,5.4,12.0
0.8373898971125346,-0.9495649205574506,4.4,19.0
-0.4665582104136534,-0.35074648850230483,9.6,22.0
0.8805205612123947,-0.19727067133216503,7.7,11.0
-0.14417246186310773,0.5253148199013824,4.5,17.0
0.5065497345216501,-0.13050074293590708,5.8,16.0
-0.5822124101813424,-0.759313464366171,6.6,27.0
0.24960334676050255,0.8399516933458824,10.4,5.0
0.16439727356705713,-0.027113832565850204,7.8,16.0
-0.15938861896831824,-0.543000924398682,12.5,19.0
0.4708594632161738,-0.5352410494605777,7.0,17.0
0.6359564560333288,-0.41435299186911845,6.7,16.0
0.45454284624567376,-0.34650724199240535,5.1,16.0
0.6261958802631635,-0.543197255389837,10.2,16.0
0.49037055945492947,0.14705200122573658,6.5,12.0
-0.7007019604140581,-0.5301812482275297,8.0,27.0
0.5448054561543729,-0.035893892442334874,7.2,13.0
-0.6186258415366368,-0.18125615519051963,7.1,24.0
-0.8015555124186249,0.08321009198746121,7.8,22.0
0.8032929475282597,-0.8963178082958774,6.2,19.0
0.1964726733118871,-0.32137453605820565,9.3,17.0
-0.647026742390094,0.8475257102964007,8.1,17.0
0.2724221999944081,0.7041208644475652,8.4,9.0
-0.33430347200681676,0.39033443279091684,5.0,20.0
-0.716913493182411,-0.2898742108183401,7.1,26.0
0.5989709304716739,0.04029330550624821,5.0,14.0
-0.7800268032787652,-0.6583804401492814,6.0,29.0
0.9249062634070522,0.47303137151322927,6.2,6.0
0.543868393388214,-0.1668069179678613,7.5,14.0
0.4244529639539816,0.7528975676699583,11.7,5.0
-0.5217027666158014,0.9280916657535936,7.1,15.0
0.5191819731303755,0.5618192723350037,8.9,9.0
-0.9549011105148972,-0.7262579409166452,8.8,30.0
0.1077370015969843,0.5802397412325473,9.7,10.0
-0.3785280353124505,0.22367833570684814,6.1,19.0
0.6645818326295094,-0.08331067771674783,8.1,10.0
0.5226418522311815,-0.881193475693542,12.0,16.0
-0.024323057749580324,-0.7917908003816883,10.9,19.0
-0.05528783274762872,0.3019309701660655,2.9,19.0
-0.853687516731163,0.9767852930811778,5.1,19.0
-0.5306606952614712,0.3626632700822443,6.4,18.0
0.4144943904492451,-0.6968164017383249,7.9,18.0
-0.8687232615908913,0.7696194656410744,6.7,19.0
0.5745073990557201,-0.13189007801107322,4.9,15.0
0.9591126519189139,0.5648006569970856,6.0,7.0
-0.8418282829783132,-0.33597626479800735,7.9,25.0
-0.08420014814087406,0.7551551722578156,7.2,13.0
0.1580459065824944,-0.0515245386101304,10.4,15.0
0.6258067562711718,-0.6545221638957146,5.4,19.0
-0.6998447843438309,0.17612991256358534,5.2,23.0
-0.2797439603566254,-0.8947725607638326,7.1,29.0
0.671184461317508,0.8504210567666679,7.4,5.0
0.036373785823001104,-0.6273561189935679,7.1,24.0
-0.6730479928255184,0.8574313225698147,4.3,18.0
0.7388333445920128,-0.13197981164302308,8.3,12.0
0.8722484613426518,0.60408952907873,3.3,9.0
0.47932927775011835,-0.4529877344283646,8.0,16.0
0.9473273319671827,0.1332678634933342,6.7,8.0
0.853054444715531,-0.906412153972368,7.1,19.0
-0.757192937475119,-0.9279957437825332,8.1,29.0
-0.18149387778351378,-0.22436497987049187,6.8,22.0
0.19377789247578647,0.6827694427136068,6.4,10.0
0.46477271945709786,0.47569730298119195,7.5,10.0
0.07012721434949332,-0.2643082251259885,9.3,18.0
0.29839592893946953,0.2602044965769752,9.1,13.0
-0.7663892780682984,0.03135130003296349,6.5,24.0
-0.18741043691498604,0.1116758894636729,8.8,16.0
-0.9862857520779937,0.80246271647944,12.1,15.0
0.3036989828002614,0.36102435712647774,6.6,10.0
-0.6710489063048577,0.4984914809737122,7.0,19.0
-0.1920678743617832,0.19140341364096725,7.0,18.0
-0.0027015588388479284,-0.46618019707924185,9.5,18.0
0.332758142793079,-0.11184323311509847,4.7,17.0
0.5264800036912969,-0.052487995596492976,6.6,14.0
0.43020433506975797,-0.6295270254571557,8.2,19.0
0.13563958484070882,-0.3377572710222321,10.1,15.0
